Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,14,9,5,64.3%,22-11,66.7%,177-138,56.2%,4-1,80.0%,14,56.9%,54.8%,1.0%,4.5%,70.6%,56.5%,44.8%,53.1%,51.3%,52.2%,1.09,W (Cancun 125)
2024,27,13,14,48.1%,25-33,43.1%,251-277,47.5%,3-2,60.0%,26,53.4%,43.9%,0.6%,7.9%,66.1%,58.5%,36.8%,51.1%,47.2%,49.1%,0.97,F (Santa Cruz 125)
2023,36,21,15,58.3%,46-32,59.0%,383-335,53.3%,3-5,37.5%,15,54.1%,45.8%,1.1%,5.1%,64.8%,59.3%,39.6%,52.4%,48.2%,50.2%,1.01,F (W25 Mosquera)
2022,26,10,16,38.5%,25-33,43.1%,271-272,49.9%,0-5,0.0%,4,73.5%,36.4%,2.0%,2.9%,64.8%,62.7%,50.0%,58.2%,43.8%,51.4%,1.05,SF (W60+H Caldas da Rainha)
2021,41,29,12,70.7%,61-34,64.2%,473-364,56.5%,3-0,100.0%,4,45.7%,50.0%,2.5%,2.0%,68.5%,51.1%,46.0%,49.5%,50.0%,49.8%,0.99,W (2x)
2020,8,4,4,50.0%,9-12,42.9%,104-110,48.6%,3-2,60.0%,0,,,,,,,,,,,,QF (W25 Las Vegas NV)
2019,20,11,9,55.0%,26-19,57.8%,226-187,54.7%,1-4,20.0%,0,,,,,,,,,,,,SF (W25 Cucuta)
2018,10,1,9,10.0%,4-18,18.2%,78-123,38.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (Honolulu HI $60K)
2017,21,14,7,66.7%,30-15,66.7%,227-164,58.1%,0-0,-,0,,,,,,,,,,,,W (Antalya $15K)
2016,16,11,5,68.8%,24-12,66.7%,179-150,54.4%,3-0,100.0%,0,,,,,,,,,,,,F (Pereira $10K)
2015,4,1,3,25.0%,3-6,33.3%,29-45,39.2%,0-0,-,0,,,,,,,,,,,,R16 (Bucaramanga $25K)
Career,223,124,99,55.6%,275-225,55.0%,2398-2165,52.6%,20-20,50.0%,63,55.1%,47.0%,1.0%,5.8%,67.0%,58.0%,40.5%,52.2%,48.5%,50.3%,1.01,
