Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,30,15,15,50.0%,34-35,49.3%,342-324,51.4%,4-7,36.4%,30,75.8%,28.0%,8.8%,4.4%,57.7%,70.8%,49.8%,61.9%,39.8%,50.8%,1.04,SF (2x)
2023,39,22,17,56.4%,51-39,56.7%,458-423,52.0%,6-7,46.2%,39,82.1%,21.9%,8.0%,3.2%,58.5%,72.0%,55.0%,65.0%,36.8%,50.7%,1.05,W (Columbus)
2022,27,20,7,74.1%,40-22,64.5%,330-283,53.8%,8-5,61.5%,27,81.8%,25.1%,8.1%,3.2%,60.0%,72.0%,53.8%,64.7%,37.5%,51.2%,1.06,W (Phoenix)
2021,32,19,13,59.4%,44-39,53.0%,398-397,50.1%,8-5,61.5%,32,74.4%,25.3%,7.1%,3.9%,57.7%,70.3%,48.3%,60.9%,38.4%,49.7%,0.98,F (2x)
2020,23,18,5,78.3%,39-15,72.2%,312-226,58.0%,5-7,41.7%,23,88.6%,28.1%,9.6%,2.9%,58.3%,76.3%,54.3%,67.1%,40.6%,53.4%,1.23,W (Cary)
2019,12,5,7,41.7%,12-16,42.9%,128-143,47.2%,1-3,25.0%,12,72.7%,23.0%,9.0%,4.0%,61.0%,72.0%,45.7%,61.7%,37.6%,49.4%,0.98,SF (Surbiton)
2018,24,16,8,66.7%,35-21,62.5%,288-239,54.6%,5-4,55.6%,24,81.8%,27.7%,7.7%,4.2%,62.0%,73.1%,53.2%,65.6%,40.4%,52.5%,1.17,W (Drummondville)
2017,40,23,17,57.5%,49-43,53.3%,451-427,51.4%,6-6,50.0%,39,75.5%,27.3%,5.8%,4.9%,59.6%,67.9%,50.7%,61.0%,40.6%,51.0%,1.04,F (Knoxville)
2016,24,14,10,58.3%,33-22,60.0%,294-238,55.3%,4-5,44.4%,24,79.3%,31.7%,7.8%,4.8%,57.5%,73.3%,48.5%,62.8%,41.6%,52.1%,1.12,F (Monterrey)
2015,33,23,10,69.7%,50-26,65.8%,400-320,55.6%,4-5,44.4%,33,78.1%,33.9%,6.6%,4.9%,61.2%,71.3%,51.3%,63.5%,42.8%,52.8%,1.17,W (Ilkley)
2014,43,27,16,62.8%,60-38,61.2%,494-428,53.6%,6-3,66.7%,41,75.3%,31.8%,4.8%,4.8%,55.7%,68.5%,52.9%,61.6%,42.1%,51.7%,1.10,W (Winnetka)
2013,30,19,11,63.3%,39-27,59.1%,327-297,52.4%,6-2,75.0%,30,71.6%,32.9%,4.5%,4.1%,58.1%,68.1%,48.5%,59.9%,43.5%,51.4%,1.08,W (Tallahassee)
2012,37,23,14,62.2%,48-39,55.2%,439-406,52.0%,5-5,50.0%,37,72.8%,31.0%,4.2%,4.1%,58.2%,67.4%,52.7%,61.2%,42.0%,51.4%,1.08,W (2x)
2011,16,7,9,43.8%,14-22,38.9%,162-194,45.5%,3-4,42.9%,16,71.6%,19.7%,4.3%,4.3%,56.7%,69.3%,48.4%,60.2%,36.9%,48.5%,0.93,SF (Charlottesville)
2010,2,0,2,0.0%,0-4,0.0%,17-25,40.5%,0-1,0.0%,2,71.4%,10.0%,2.6%,6.5%,60.0%,62.4%,48.4%,56.8%,31.1%,44.9%,0.72,R32 (2x)
2009,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Lexington)
Career,413,251,162,60.8%,548-410,57.2%,4847-4382,52.5%,71-69,50.7%,409,77.2%,28.0%,6.7%,4.2%,58.6%,70.5%,51.3%,62.6%,40.2%,51.3%,1.07,
