Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 US Open R128,L vs Khachanov,1.00,0.61,26.0,3.4,11.3%,64.2%,8.7%,45.7%,26.5%,28.3%
2022 Wimbledon R128,L vs Sonego,0.96,0.87,53.3,3.3,6.0%,65.5%,0.0%,57.1%,34.1%,35.4%
2021 US Open R64,L vs Otte,0.96,0.73,39.9,2.7,11.5%,57.7%,2.1%,50.0%,39.6%,30.4%
2021 US Open R128,W vs Djere,1.10,1.24,48.4,3.5,13.2%,71.1%,7.6%,71.2%,28.4%,36.8%
2021 Wimbledon R32,L vs Djokovic,0.90,0.67,34.3,2.1,8.0%,68.0%,4.3%,52.2%,25.0%,34.1%
2021 Wimbledon R64,W vs Seppi,1.35,2.08,21.4,2.0,15.4%,79.5%,0.0%,56.8%,51.2%,45.7%
2021 Wimbledon R128,W vs Davidovich Fokina,0.93,1.03,38.6,8.0,6.3%,65.8%,11.8%,61.8%,36.5%,44.2%
2021 Orlando 1 CH F,L vs Brooksby,0.71,0.46,30.0,2.0,6.5%,54.8%,8.0%,48.0%,40.0%,21.7%
2021 Miami R64,L vs Hurkacz,0.84,0.70,50.0,2.2,5.1%,64.1%,3.0%,63.6%,30.6%,29.0%
2020 US Open R128,L vs Cilic,0.90,0.80,44.0,49.0,10.5%,64.0%,12.2%,67.1%,29.6%,31.9%
2019 US Open R32,L vs Djokovic,0.90,0.59,27.7,2.0,6.5%,69.6%,6.8%,47.7%,27.7%,26.1%
2019 US Open R64,W vs Lajovic,1.20,1.26,38.3,2.1,7.4%,66.2%,8.2%,57.4%,36.5%,43.1%
2019 US Open R128,W vs Tipsarevic,0.90,1.33,45.7,3.7,9.4%,69.8%,8.0%,72.0%,35.8%,50.8%
2019 Winston-Salem R64,L vs Haase,0.85,0.71,49.7,2.1,23.7%,71.1%,12.1%,57.6%,27.0%,31.4%
2019 Cincinnati R64,L vs Pouille,1.02,0.89,60.3,2.9,-,53.5%,-,52.5%,37.5%,44.7%
2019 Newport R16,L vs Ebden,0.62,0.34,29.9,2.0,-,35.0%,-,41.2%,32.0%,36.0%
2019 Newport R32,W vs Klahn,0.95,1.20,60.5,3.1,-,61.5%,-,69.4%,45.7%,41.5%
2019 Wimbledon R64,L vs Djokovic,0.81,0.43,18.4,2.0,5.0%,40.0%,2.8%,52.8%,21.1%,37.1%
2019 Wimbledon R128,W vs Jaziri,1.13,2.08,26.6,2.3,13.2%,73.7%,9.4%,78.1%,42.0%,47.8%
2019 Stuttgart QF,L vs Berrettini,0.91,0.45,36.0,2.0,6.3%,62.5%,3.2%,51.6%,12.0%,31.8%
2022 (2 matches),,0.97,0.76,43.2,3.3,8.0%,65.0%,3.3%,52.8%,31.4%,32.8%
2021 (7 matches),,0.99,0.95,38.8,2.6,9.6%,66.4%,5.9%,59.1%,35.0%,36.4%
2020 (1 matches),,0.90,0.80,44.0,49.0,10.5%,64.0%,12.2%,67.1%,29.6%,31.9%
2019 (32 matches),,0.99,0.90,49.9,2.8,6.1%,63.2%,4.6%,58.6%,35.5%,35.5%
2018 (63 matches),,1.05,1.10,52.8,2.7,9.1%,65.9%,7.8%,62.6%,36.7%,38.4%
Career (351 matches),,1.01,1.04,52.1,2.7,6.2%,63.3%,5.3%,60.8%,38.4%,39.3%
