Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 US Open R128,L vs Khachanov,29,31,0.9,14.9%,16.0%,19,27,0.7,11.9%,16.9%,6.9%,4.4%,1.9,21.1%,11.3%
2022 Wimbledon R128,L vs Sonego,38,65,0.6,11.6%,19.8%,33,62,0.5,10.9%,20.5%,7.3%,3.0%,0.8,15.5%,18.9%
2021 US Open R64,L vs Otte,29,33,0.9,14.9%,17.0%,22,31,0.7,13.3%,18.8%,9.7%,3.0%,1.3,18.6%,13.9%
2021 US Open R128,W vs Djere,32,39,0.8,11.3%,13.7%,17,30,0.6,7.5%,13.2%,3.1%,2.2%,0.9,18.7%,19.7%
2021 Wimbledon R32,L vs Djokovic,30,35,0.9,16.0%,18.6%,24,32,0.8,14.5%,19.4%,8.5%,5.5%,1.2,18.1%,14.9%
2021 Wimbledon R64,W vs Seppi,27,28,1.0,17.8%,18.4%,21,25,0.8,15.7%,18.7%,6.7%,9.0%,0.8,14.5%,19.1%
2021 Wimbledon R128,W vs Davidovich Fokina,45,51,0.9,14.6%,16.5%,32,43,0.7,12.0%,16.1%,9.4%,2.2%,0.9,15.9%,17.5%
2021 Orlando 1 CH F,L vs Brooksby,16,23,0.7,15.4%,22.1%,12,20,0.6,12.8%,21.3%,7.4%,5.3%,1.3,17.3%,13.5%
2021 Miami Masters R64,L vs Hurkacz,18,23,0.8,12.9%,16.5%,15,21,0.7,12.7%,17.8%,6.8%,5.9%,1.1,22.3%,20.9%
2020 US Open R128,L vs Cilic,40,43,0.9,12.6%,13.5%,21,36,0.6,8.1%,14.0%,4.3%,2.7%,0.9,19.5%,21.7%
2019 US Open R32,L vs Djokovic,25,26,1.0,13.7%,14.2%,19,23,0.8,11.9%,14.4%,8.1%,3.8%,1.1,18.6%,16.9%
2019 US Open R64,W vs Lajovic,37,48,0.8,14.8%,19.2%,27,40,0.7,12.1%,17.9%,6.3%,4.9%,0.8,13.6%,17.6%
2019 US Open R128,W vs Tipsarevic,38,34,1.1,16.3%,14.6%,29,31,0.9,13.9%,14.8%,9.6%,4.3%,0.7,14.6%,19.7%
2019 Winston-Salem R64,L vs Haase,32,27,1.2,22.4%,18.9%,19,25,0.8,18.1%,23.8%,9.5%,8.6%,1.8,21.7%,11.9%
2019 Wimbledon R64,L vs Djokovic,22,22,1.0,14.8%,14.8%,19,18,1.1,15.0%,14.2%,9.4%,4.7%,2.1,24.8%,12.1%
2019 Wimbledon R128,W vs Jaziri,37,14,2.6,22.3%,8.4%,29,12,2.4,20.1%,8.3%,8.3%,10.4%,1.5,18.1%,12.0%
2019 Stuttgart QF,L vs Berrettini,9,28,0.3,8.2%,25.5%,6,27,0.2,6.3%,28.4%,4.2%,2.1%,1.1,28.2%,25.5%
2019 Roland Garros R128,L vs Kecmanovic,48,51,0.9,16.5%,17.5%,48,51,0.9,17.8%,19.0%,,,0.8,11.0%,14.4%
2019 Dubai R16,L vs Berankis,4,21,0.2,3.6%,18.8%,4,19,0.2,3.7%,17.8%,1.9%,0.9%,1.1,19.6%,17.9%
2018 Tokyo R32,L vs Gasquet,29,28,1.0,20.7%,20.0%,20,25,0.8,16.5%,20.7%,9.1%,7.4%,0.9,17.9%,19.3%
Career (44 matches),,1347,1474,0.9,15.2%,16.6%,1026,1298,0.8,13.3%,16.8%,6.1%,4.1%,1.0,16.2%,16.5%
