Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
06-Nov-2023,Knoxville CH,Hard,F,183,114,(3) Alex Michelsen [USA] d. Kudla,7-5 4-6 6-2,0.79,2.8%,1.8%,56.0%,70.5%,43.8%,10/14,2:29
30-May-2022,Surbiton CH,Grass,F,81,82,(8) Jordan Thompson [AUS] d. (7) Kudla,7-5 6-3,0.67,8.1%,0.0%,70.3%,50.0%,54.5%,6/10,1:34
14-Mar-2022,Phoenix CH,Hard,F,102,79,(Alt) Kudla d. (Alt) Daniel Altmaier [GER],2-6 6-2 6-3,1.18,8.1%,1.2%,62.8%,75.9%,53.1%,7/9,1:55
07-Jun-2021,Nottingham 1 CH,Grass,F,120,74,(2) Frances Tiafoe [USA] d. (6) Kudla,6-1 6-3,0.65,9.4%,4.7%,59.4%,63.2%,30.8%,8/12,1:10
09-Nov-2020,Cary CH,Hard,F,124,146,(2) Kudla d. (4) Prajnesh Gunneswaran [IND],3-6 6-3 6-0,1.39,9.5%,0.0%,54.0%,76.5%,48.3%,0/3,1:32
26-Mar-2018,Le Gosier CH,Hard,F,144,108,(3) Dusan Lajovic [SRB] d. (6) Kudla,6-4 6-0,0.60,6.1%,7.6%,69.7%,60.9%,25.0%,8/12,1:07
28-Sep-2015,Tiburon CH,Hard,F,73,112,(3) Tim Smyczek [USA] d. (1) Kudla,1-6 6-1 7-6(7),0.97,8.2%,3.5%,62.4%,71.7%,43.8%,1/4,
15-Jun-2015,Ilkley CH,Grass,F,131,154,Kudla d. (S) Matthew Ebden [AUS],6-3 6-4,1.43,7.4%,3.7%,61.1%,75.8%,57.1%,0/1,
30-Jun-2014,Winnetka CH,Hard,F,136,153,(7) Kudla d. Farrukh Dustov [UZB],6-2 6-2,1.79,3.8%,1.9%,57.7%,80.0%,54.5%,5/6,1:08
11-Mar-2013,Dallas2 CH,Hard,F,160,48,(5) Jurgen Melzer [AUT] d. (Q) Kudla,6-4 2-6 6-1,0.84,5.0%,3.0%,60.4%,59.0%,47.5%,11/15,1:45
