Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 US Open R128,L vs Khachanov,63% (10/16),13% (1/8),1/1,0/0,25% (2/8),2/5,1/2,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Sonego,69% (18/26),27% (4/15),2/3,0/0,53% (9/17),3/6,0/1,71% (5/7),43% (3/7)
2021 US Open R64,L vs Otte,56% (9/16),17% (1/6),0/0,0/0,71% (12/17),1/4,0/1,- (0/0),- (0/0)
2021 US Open R128,W vs Djere,75% (21/28),17% (2/12),3/5,1/1,89% (8/9),0/1,0/0,100% (6/6),20% (1/5)
2021 Wimbledon R32,L vs Djokovic,79% (11/14),50% (2/4),0/1,0/0,60% (6/10),3/6,1/2,50% (4/8),38% (3/8)
2021 Wimbledon R64,W vs Seppi,75% (12/16),67% (6/9),3/5,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2021 Wimbledon R128,W vs Davidovich Fokina,80% (20/25),54% (7/13),3/4,1/2,57% (8/14),4/5,0/0,60% (3/5),67% (4/6)
2021 Orlando 1 CH F,L vs Brooksby,63% (5/8),33% (1/3),0/0,0/0,43% (3/7),3/5,0/1,- (0/0),- (0/0)
2021 Miami R64,L vs Hurkacz,56% (9/16),25% (1/4),0/0,0/0,50% (2/4),2/4,0/1,50% (3/6),33% (2/6)
2020 US Open R128,L vs Cilic,79% (22/28),75% (3/4),2/3,0/0,58% (7/12),4/7,2/3,80% (4/5),60% (3/5)
2019 US Open R32,L vs Djokovic,50% (9/18),0% (0/7),0/0,0/0,56% (5/9),1/4,0/1,- (0/0),- (0/0)
2019 US Open R64,W vs Lajovic,44% (15/34),42% (5/12),3/10,1/6,50% (5/10),1/2,0/0,- (0/0),- (0/0)
2019 US Open R128,W vs Tipsarevic,83% (15/18),33% (6/18),3/3,1/1,57% (4/7),3/4,0/0,67% (4/6),50% (3/6)
2019 Winston-Salem R64,L vs Haase,75% (9/12),50% (1/2),0/0,0/0,50% (2/4),3/5,3/4,60% (3/5),0% (0/5)
2019 Cincinnati R64,L vs Pouille,33% (6/18),43% (3/7),0/2,0/0,40% (2/5),0/2,0/1,43% (3/7),43% (3/7)
2019 Newport R16,L vs Ebden,60% (3/5),33% (1/3),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 Newport R32,W vs Klahn,56% (9/16),33% (3/9),2/4,1/1,50% (2/4),1/2,0/0,67% (4/6),50% (3/6)
2019 Wimbledon R64,L vs Djokovic,42% (5/12),40% (2/5),0/0,0/0,46% (6/13),4/7,3/4,- (0/0),- (0/0)
2019 Wimbledon R128,W vs Jaziri,76% (13/17),45% (5/11),3/6,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Stuttgart QF,L vs Berrettini,50% (6/12),- (0/0),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2022 (2 matches),,66.7%,21.7%,75.0%,-,44.0%,45.5%,33.3%,71.4%,42.9%
2021 (7 matches),,70.7%,39.2%,60.0%,75.0%,63.5%,52.0%,20.0%,64.0%,40.0%
2020 (1 matches),,78.6%,75.0%,66.7%,-,58.3%,57.1%,66.7%,80.0%,60.0%
2019 (32 matches),,61.3%,38.9%,53.1%,47.8%,55.0%,42.6%,43.2%,66.3%,32.2%
2018 (63 matches),,64.2%,38.7%,58.2%,53.4%,64.1%,47.2%,38.5%,62.4%,39.5%
Career (351 matches),,64.1%,42.3%,58.3%,56.8%,60.4%,45.5%,42.6%,62.9%,38.7%
