Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Orlando CH F,L vs Brooksby,5.1,4.8,5.5,53.5%,39.3%,35.3%,25.0%,60.2%,32.2%,-1.0,-0.8,-5.5,-9.2
2021 Miami R64,L vs Hurkacz,3.3,3.9,2.7,45.7%,43.3%,80.0%,42.9%,43.7%,16.3%,3.5,5.1,-2.0,-2.5
2019 US Open R128,W vs Tipsarevic,4.5,4.1,4.7,54.2%,51.7%,60.7%,64.0%,43.6%,21.2%,25.0,14.0,2.5,1.3
2019 Winston Salem R64,L vs Haase,4.0,3.8,4.1,50.6%,40.0%,38.9%,46.2%,42.9%,14.4%,1.0,1.2,-0.5,-0.5
2019 Wimbledon R64,L vs Djokovic,4.5,5.1,3.8,29.1%,41.9%,52.4%,50.0%,54.1%,27.4%,-6.0,-4.8,-1.5,-1.7
2019 Stuttgart QF,L vs Berrettini,3.7,4.4,2.8,41.5%,35.7%,75.0%,33.3%,58.1%,29.9%,-9.5,-11.4,-5.0,-11.1
2019 Dubai R16,L vs Berankis,3.9,3.7,4.1,50.8%,23.1%,31.3%,40.0%,54.6%,22.8%,-7.0,-8.3,-4.0,-6.7
2018 Tokyo R32,L vs Gasquet,4.8,4.7,4.9,45.0%,37.0%,64.3%,57.9%,39.4%,18.6%,7.0,6.9,-0.5,-0.4
2018 US Open R64,L vs Del Potro,3.8,4.2,3.3,40.4%,42.3%,70.0%,25.0%,41.7%,20.0%,-1.0,-1.2,-8.5,-7.6
2018 Halle SF,L vs Federer,3.1,2.9,3.2,48.1%,46.2%,44.4%,33.3%,45.9%,21.5%,4.5,6.7,5.5,8.0
2018 Halle R16,W vs Tsitsipas,3.4,3.7,3.1,58.0%,40.9%,62.5%,70.0%,42.6%,20.4%,-1.5,-2.4,8.0,10.8
2016 Charlottesville CH R32,W vs Paul,3.6,3.4,3.8,61.1%,72.7%,55.6%,57.1%,45.5%,11.1%,5.0,8.5,11.5,18.0
2016 Houston R32,W vs Zverev,6.7,6.9,6.4,50.5%,64.7%,38.7%,45.5%,55.2%,20.7%,4.0,1.3,-14.0,-6.8
2016 Delray Beach R32,L vs Del Potro,4.2,4.1,4.2,39.7%,40.0%,50.0%,44.4%,36.5%,23.8%,-11.5,-22.1,1.5,1.9
2015 Sacramento CH QF,W vs Brands,3.3,3.9,2.8,55.7%,62.5%,57.1%,60.0%,57.2%,25.8%,12.0,17.1,8.5,18.9
2015 Surbiton CH SF,W vs Klein,3.7,3.4,4.0,52.0%,52.2%,80.0%,63.6%,52.7%,31.6%,6.5,8.9,6.0,11.5
2015 Indian Wells R128,L vs Kyrgios,3.8,4.2,3.3,35.8%,62.5%,38.5%,60.0%,53.7%,17.1%,14.5,18.6,-5.5,-8.2
2014 Winnetka CH F,W vs Dustov,4.2,4.0,4.4,57.1%,73.5%,50.0%,60.0%,48.7%,16.7%,9.0,9.8,6.0,7.1
Career (18 matches),,4.2,4.3,4.1,48.0%,49.4%,51.2%,48.5%,48.8%,21.3%,3.0,3.0,0.1,0.2
