Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1985,5,1,4,20.0%,3-10,23.1%,46-70,39.7%,0-0,-,0,,,,,,,,,,,,R16 (Toulouse)
1984,18,4,14,22.2%,9-33,21.4%,145-229,38.8%,1-1,50.0%,0,,,,,,,,,,,,QF (Metz)
1983,21,8,13,38.1%,23-27,46.0%,213-234,47.7%,1-7,12.5%,0,,,,,,,,,,,,R16 (4x)
1982,42,16,26,38.1%,48-60,44.4%,476-511,48.2%,6-8,42.9%,0,,,,,,,,,,,,QF (Hilversum)
1981,53,26,27,49.1%,55-57,49.1%,524-513,50.5%,9-7,56.3%,0,,,,,,,,,,,,F (2x)
1980,49,25,24,51.0%,63-52,54.8%,553-504,52.3%,4-8,33.3%,0,,,,,,,,,,,,SF (Tel Aviv)
1979,59,33,26,55.9%,82-51,61.7%,646-566,53.3%,2-10,16.7%,0,,,,,,,,,,,,F (Cleveland)
1978,88,58,30,65.9%,119-74,61.7%,954-821,53.7%,13-8,61.9%,0,,,,,,,,,,,,W (3x)
1977,94,68,26,72.3%,146-77,65.5%,1147-897,56.1%,16-6,72.7%,0,,,,,,,,,,,,W (4x)
1976,111,90,21,81.1%,179-58,75.5%,1283-864,59.8%,25-8,75.8%,0,,,,,,,,,,,,W (8x)
1975,133,110,23,82.7%,221-66,77.0%,1565-989,61.3%,22-12,64.7%,0,,,,,,,,,,,,W (12x)
1974,108,86,22,79.6%,185-61,75.2%,1340-896,59.9%,14-8,63.6%,0,,,,,,,,,,,,W (8x)
1973,150,132,18,88.0%,291-76,79.3%,2062-1273,61.8%,19-5,79.2%,0,,,,,,,,,,,,W (18x)
1972,144,122,22,84.7%,275-73,79.0%,1924-1187,61.8%,20-10,66.7%,0,,,,,,,,,,,,W (12x)
1971,106,92,14,86.8%,220-69,76.1%,1605-1072,60.0%,10-11,47.6%,0,,,,,,,,,,,,W (11x)
1970,114,86,28,75.4%,215-100,68.3%,1713-1272,57.4%,0-0,-,0,,,,,,,,,,,,W (4x)
1969,87,57,30,65.5%,155-96,61.8%,1322-1114,54.3%,0-1,0.0%,0,,,,,,,,,,,,W (8x)
1968,61,48,13,78.7%,117-48,70.9%,899-617,59.3%,0-0,-,0,,,,,,,,,,,,W (4x)
1967,58,37,21,63.8%,95-68,58.3%,838-732,53.4%,0-0,-,0,,,,,,,,,,,,W (3x)
1966,21,6,15,28.6%,19-40,32.2%,247-314,44.0%,0-0,-,0,,,,,,,,,,,,QF (Nottingham)
1965,4,3,1,75.0%,7-4,63.6%,65-56,53.7%,0-0,-,0,,,,,,,,,,,,SF (Zinnowitz)
1964,5,4,1,80.0%,11-5,68.8%,85-60,58.6%,0-0,-,0,,,,,,,,,,,,W (Halle an der Saale)
1962,1,0,1,0.0%,0-3,0.0%,5-18,21.7%,0-0,-,0,,,,,,,,,,,,R128 (Roland Garros)
Career,1532,1112,420,72.6%,2538-1208,67.8%,19657-14809,57.0%,162-110,59.6%,0,,,,,,,,,,,,
