Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1988,1,0,1,0.0%,0-1,0.0%,2-6,25.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Dijon)
1983,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Kuwait City)
1982,5,4,1,80.0%,7-2,77.8%,47-26,64.4%,1-0,100.0%,0,,,,,,,,,,,,F (San Benedetto)
1981,5,4,1,80.0%,8-3,72.7%,57-38,60.0%,0-0,-,0,,,,,,,,,,,,F (San Remo)
Career,12,8,4,66.7%,16-8,66.7%,116-85,57.7%,1-1,50.0%,0,,,,,,,,,,,,
