Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,4,1,3,25.0%,3-6,33.3%,40-50,44.4%,1-0,100.0%,4,79.5%,8.9%,12.0%,5.2%,58.2%,80.0%,48.1%,66.7%,29.5%,47.6%,0.89,R16 (Sao Paulo)
2016,3,1,2,33.3%,3-4,42.9%,32-38,45.7%,1-1,50.0%,3,82.4%,8.8%,12.7%,2.9%,57.8%,80.5%,51.2%,68.1%,27.2%,48.1%,0.85,R16 (Quito)
2015,25,7,18,28.0%,22-48,31.4%,317-386,45.1%,3-7,30.0%,22,72.4%,16.2%,6.7%,3.4%,61.8%,70.3%,46.5%,61.2%,34.5%,47.8%,0.89,SF (Sao Paulo)
2014,4,1,3,25.0%,4-5,44.4%,47-47,50.0%,0-1,0.0%,4,80.0%,20.8%,3.9%,1.3%,63.5%,71.5%,54.1%,65.1%,37.9%,51.2%,1.09,R16 (Sao Paulo)
2013,5,1,4,20.0%,1-8,11.1%,37-56,39.8%,1-2,33.3%,5,81.8%,0.0%,10.2%,2.9%,63.3%,77.0%,51.5%,67.6%,26.6%,46.5%,0.82,R16 (Sao Paulo)
2012,16,6,10,37.5%,12-23,34.3%,154-191,44.6%,2-3,40.0%,14,70.9%,19.5%,5.3%,3.1%,64.4%,64.1%,50.2%,59.1%,36.7%,47.7%,0.90,QF (2x)
2011,15,7,8,46.7%,18-19,48.6%,163-186,46.7%,5-0,100.0%,15,71.5%,20.3%,9.9%,3.9%,63.0%,68.4%,46.9%,60.4%,37.3%,48.7%,0.94,SF (Kitzbuhel)
2010,5,3,2,60.0%,6-5,54.5%,55-55,50.0%,1-1,50.0%,5,79.2%,21.8%,5.2%,2.6%,65.2%,67.0%,52.1%,61.8%,36.7%,49.2%,0.96,SF (Santiago)
Career,77,27,50,35.1%,69-118,36.9%,845-1009,45.6%,14-15,48.3%,72,74.2%,16.7%,7.5%,3.3%,62.6%,69.8%,48.6%,61.8%,34.9%,48.2%,0.91,
