Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,11,5,6,45.5%,12-11,52.2%,111-109,50.5%,0-3,0.0%,10,83.6%,17.8%,7.6%,3.5%,61.4%,72.0%,55.5%,65.6%,35.0%,50.3%,1.02,R16 (San Luis Potosi)
2018,9,2,7,22.2%,7-15,31.8%,102-122,45.5%,2-3,40.0%,7,75.6%,16.9%,7.0%,2.9%,62.5%,67.4%,52.4%,61.8%,35.4%,48.2%,0.93,R16 (Mexico City)
2017,41,18,23,43.9%,45-50,47.4%,465-472,49.6%,8-11,42.1%,41,79.4%,20.4%,7.3%,3.8%,61.0%,70.9%,52.1%,63.6%,36.2%,49.8%,0.99,F (Medellin)
2016,56,35,21,62.5%,79-52,60.3%,693-598,53.7%,11-12,47.8%,55,83.3%,24.8%,7.9%,3.3%,63.1%,73.3%,51.2%,65.1%,38.4%,51.9%,1.10,W (2x)
2015,25,13,12,52.0%,29-28,50.9%,305-290,51.3%,5-9,35.7%,23,83.0%,20.5%,8.8%,3.4%,60.5%,72.3%,54.9%,65.4%,37.9%,51.0%,1.10,SF (2x)
2014,58,39,19,67.2%,88-47,65.2%,742-599,55.3%,11-14,44.0%,58,85.6%,25.6%,9.1%,2.7%,64.3%,74.2%,54.8%,67.3%,39.2%,52.8%,1.20,F (3x)
2013,45,29,16,64.4%,63-40,61.2%,531-472,52.9%,10-6,62.5%,45,79.9%,25.7%,8.2%,4.1%,62.1%,72.1%,51.1%,64.1%,39.6%,51.6%,1.11,W (2x)
2012,32,21,11,65.6%,49-26,65.3%,417-348,54.5%,8-10,44.4%,31,87.0%,24.0%,10.3%,4.5%,60.3%,78.3%,54.6%,68.9%,37.5%,52.5%,1.21,W (2x)
2011,47,30,17,63.8%,71-46,60.7%,615-515,54.4%,8-12,40.0%,46,84.6%,25.2%,9.8%,3.6%,58.6%,75.2%,52.5%,65.8%,39.3%,52.1%,1.15,W (Santos)
2010,50,30,20,60.0%,69-49,58.5%,622-561,52.6%,14-10,58.3%,50,84.1%,20.8%,10.6%,3.5%,60.8%,74.4%,53.9%,66.4%,36.4%,51.1%,1.08,W (2x)
2009,55,28,27,50.9%,64-60,51.6%,637-640,49.9%,13-10,56.5%,0,,,,,,,,,,,,F (Medellin)
2008,41,20,21,48.8%,49-47,51.0%,469-469,50.0%,10-5,66.7%,0,,,,,,,,,,,,SF (3x)
2007,20,8,12,40.0%,24-25,49.0%,243-263,48.0%,10-2,83.3%,0,,,,,,,,,,,,QF (3x)
2006,3,0,3,0.0%,2-6,25.0%,31-44,41.3%,0-1,0.0%,0,,,,,,,,,,,,R32 (3x)
2005,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Aracaju)
Career,494,278,216,56.3%,651-504,56.4%,5986-5514,52.1%,110-108,50.5%,366,83.3%,23.4%,8.9%,3.5%,61.6%,73.6%,53.0%,65.7%,38.0%,51.6%,1.11,
