Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,2,1,1,50.0%,2-2,50.0%,17-19,47.2%,1-0,100.0%,0,,,,,,,,,,,,R64 (Australian Open)
2000,45,22,23,48.9%,50-53,48.5%,494-509,49.3%,7-6,53.8%,0,,,,,,,,,,,,QF (2x)
1999,46,25,21,54.3%,51-36,58.6%,411-360,53.3%,7-9,43.8%,0,,,,,,,,,,,,SF (Luxembourg)
1998,35,13,22,37.1%,32-42,43.2%,304-343,47.0%,3-3,50.0%,0,,,,,,,,,,,,SF (Hanover)
1997,67,39,28,58.2%,88-58,60.3%,688-606,53.2%,5-8,38.5%,0,,,,,,,,,,,,F (Budapest)
1996,47,30,17,63.8%,64-34,65.3%,496-396,55.6%,4-5,44.4%,0,,,,,,,,,,,,W (Linz)
1995,48,30,18,62.5%,61-41,59.8%,483-420,53.5%,4-1,80.0%,0,,,,,,,,,,,,W (Zagreb)
1994,49,33,16,67.3%,62-41,60.2%,517-406,56.0%,5-4,55.6%,0,,,,,,,,,,,,W (2x)
1993,36,21,15,58.3%,45-33,57.7%,388-335,53.7%,2-5,28.6%,0,,,,,,,,,,,,F (Budapest)
1992,47,30,17,63.8%,61-39,61.0%,474-413,53.4%,2-3,40.0%,0,,,,,,,,,,,,W (Pattaya)
1991,51,36,15,70.6%,75-34,68.8%,555-409,57.6%,1-1,50.0%,0,,,,,,,,,,,,W (2x)
1990,35,21,14,60.0%,44-33,57.1%,372-324,53.4%,1-4,20.0%,0,,,,,,,,,,,,F (Auckland)
1989,9,2,7,22.2%,5-13,27.8%,73-92,44.2%,0-2,0.0%,0,,,,,,,,,,,,QF (Taipei)
1988,8,5,3,62.5%,10-8,55.6%,83-72,53.5%,0-1,0.0%,0,,,,,,,,,,,,
1987,2,1,1,50.0%,3-3,50.0%,25-26,49.0%,0-0,-,0,,,,,,,,,,,,R16 (Knokke)
Career,527,309,218,58.6%,653-470,58.1%,5380-4730,53.2%,42-52,44.7%,0,,,,,,,,,,,,
