Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Amanda Coetzer [RSA],4,5,44.4%,1,1,0,100.0%,1991,2000,0,,,,,,,,,,
9,Arantxa Sanchez Vicario [ESP],2,7,22.2%,2,0,2,0.0%,1991,2000,0,,,,,,,,,,
8,Miriam Oremans [NED],4,4,50.0%,1,1,0,100.0%,1994,1999,0,,,,,,,,,,
7,Ruxandra Dragomir Ilie [ROU],6,1,85.7%,1,1,0,100.0%,1995,2000,0,,,,,,,,,,
7,Anke Huber [GER],2,5,28.6%,2,1,1,50.0%,1992,2000,0,,,,,,,,,,
7,Barbara Rittner [GER],2,5,28.6%,0,0,0,-,1994,1999,0,,,,,,,,,,
7,Irina Spirlea [ROU],5,2,71.4%,2,2,0,100.0%,1995,1999,0,,,,,,,,,,
7,Mary Pierce [FRA],0,7,0.0%,1,0,1,0.0%,1994,1999,0,,,,,,,,,,
7,Dominique Monami [BEL],0,7,0.0%,2,1,1,50.0%,1993,1999,0,,,,,,,,,,
6,Magdalena Maleeva [BUL],3,3,50.0%,0,0,0,-,1990,2000,0,,,,,,,,,,
6,Martina Hingis [SUI],0,6,0.0%,0,0,0,-,1996,2000,0,,,,,,,,,,
6,Monica Seles [USA],0,6,0.0%,0,0,0,-,1991,2000,0,,,,,,,,,,
6,Conchita Martinez [ESP],2,4,33.3%,1,0,1,0.0%,1993,2000,0,,,,,,,,,,
6,Julie Halard Decugis [FRA],4,2,66.7%,3,1,2,33.3%,1991,1999,0,,,,,,,,,,
6,Karina Habsudova [SVK],4,2,66.7%,0,0,0,-,1991,1999,0,,,,,,,,,,
