Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,1,3,25.0%,3-7,30.0%,36-48,42.9%,0-0,-,4,46.3%,39.5%,0.8%,9.9%,64.0%,52.9%,40.2%,48.3%,47.1%,47.6%,0.91,R16 (W50 Orlando FL)
2025,36,18,18,50.0%,41-40,50.6%,377-358,51.3%,3-4,42.9%,35,52.5%,49.3%,0.7%,8.0%,68.0%,56.9%,37.3%,50.7%,49.2%,49.9%,1.00,QF (6x)
2024,45,30,15,66.7%,68-43,61.3%,573-464,55.3%,6-9,40.0%,30,61.9%,50.3%,0.7%,6.5%,71.0%,60.1%,40.4%,54.4%,50.3%,52.3%,1.10,W (2x)
2023,59,40,19,67.8%,89-45,66.4%,683-509,57.3%,7-3,70.0%,19,54.7%,55.5%,0.5%,3.7%,70.7%,55.5%,42.1%,51.5%,52.8%,52.1%,1.09,W (3x)
2022,63,39,24,61.9%,87-58,60.0%,724-602,54.6%,7-8,46.7%,8,51.9%,45.0%,2.7%,6.5%,58.4%,60.7%,35.4%,50.2%,47.7%,49.0%,0.96,W (W60 Pelham AL)
2021,59,35,24,59.3%,80-64,55.6%,653-599,52.2%,2-3,40.0%,3,37.5%,61.0%,0.0%,7.6%,59.2%,48.5%,41.5%,45.7%,54.0%,50.0%,0.99,W (W25 Santo Domingo)
2020,34,28,6,82.4%,59-17,77.6%,411-228,64.3%,1-3,25.0%,0,,,,,,,,,,,,W (3x)
2019,29,20,9,69.0%,44-23,65.7%,342-248,58.0%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2018,7,5,2,71.4%,10-6,62.5%,84-72,53.8%,1-0,100.0%,0,,,,,,,,,,,,W (Sao Jose Dos Campos $15K)
2017,19,13,6,68.4%,30-17,63.8%,240-190,55.8%,3-3,50.0%,0,,,,,,,,,,,,W (Buenos Aires $15K)
2016,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Villa Maria $10K)
2015,5,2,3,40.0%,5-6,45.5%,43-50,46.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2014,2,1,1,50.0%,2-2,50.0%,26-24,52.0%,0-2,0.0%,0,,,,,,,,,,,,R16 (Villa Maria 10K)
Career,363,232,131,63.9%,518-330,61.1%,4199-3404,55.2%,31-38,44.9%,99,55.1%,50.5%,0.8%,6.7%,68.1%,57.6%,39.1%,51.7%,50.2%,50.9%,1.04,
