Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Victoria Jimenez Kasintseva [AND],3,3,50.0%,2,0,2,0.0%,2021,2024,5,1.02,0.2%,8.6%,62.6%,57.2%,39.8%,50.7%,50.2%,41.8%,51.4%
6,Barbara Gatica [CHI],2,4,33.3%,0,0,0,-,2015,2022,0,,,,,,,,,,
5,Emiliana Arango [COL],2,3,40.0%,0,0,0,-,2021,2026,4,0.86,0.6%,6.9%,67.5%,47.2%,40.8%,45.1%,47.1%,37.2%,45.2%
4,Mayar Sherif [EGY],1,3,25.0%,0,0,0,-,2023,2025,4,0.83,0.4%,6.2%,74.7%,58.3%,24.6%,49.8%,41.9%,50.0%,39.1%
4,Julia Riera [ARG],4,0,100.0%,0,0,0,-,2023,2024,3,1.44,0.0%,4.9%,73.8%,61.5%,45.8%,57.4%,61.3%,55.6%,65.5%
4,Tatjana Maria [GER],2,2,50.0%,0,0,0,-,2022,2024,3,1.22,0.6%,5.4%,69.6%,65.0%,47.1%,59.5%,49.5%,65.0%,54.2%
4,Carolina Alves [BRA],2,2,50.0%,3,1,2,33.3%,2020,2024,0,,,,,,,,,,
4,Andrea Gamiz [VEN],3,1,75.0%,0,0,0,-,2021,2021,0,,,,,,,,,,
4,Julieta Lara Estable [ARG],2,2,50.0%,1,1,0,100.0%,2015,2021,0,,,,,,,,,,
3,Tiphanie Fiquet [FRA],3,0,100.0%,1,1,0,100.0%,2019,2026,1,1.20,7.5%,13.2%,50.9%,66.7%,42.3%,54.7%,54.2%,57.1%,50.0%
3,Maria Timofeeva [UZB],0,3,0.0%,1,0,1,0.0%,2024,2026,2,0.88,0.0%,8.4%,59.0%,56.1%,36.8%,48.2%,45.4%,55.2%,38.1%
3,Martina Colmegna [ITA],0,3,0.0%,0,0,0,-,2021,2025,2,0.74,0.9%,18.0%,47.7%,45.3%,24.1%,34.2%,48.9%,42.3%,38.1%
3,Cristina Bucsa [ESP],0,3,0.0%,1,1,0,100.0%,2022,2025,3,0.78,0.9%,8.4%,65.2%,56.1%,39.2%,50.2%,38.8%,56.1%,41.2%
3,Carol Zhao [CAN],0,3,0.0%,2,0,2,0.0%,2021,2025,2,0.92,0.0%,11.1%,62.3%,60.5%,28.0%,48.2%,47.6%,56.3%,52.2%
3,Darja Semenistaja [LAT],1,2,33.3%,0,0,0,-,2020,2025,2,0.45,0.0%,8.2%,74.5%,46.6%,16.0%,38.8%,27.8%,8.3%,75.0%
