Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Iasi R16,W vs Avanesyan,33% (6/18),33% (6/18),2/2,1/1,60% (6/10),4/4,0/0,60% (3/5),67% (4/6)
2025 Merida R32,L vs Arango,38% (3/8),15% (2/13),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Svitolina,70% (7/10),35% (6/17),1/2,0/0,50% (7/14),6/8,2/3,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Volynets,43% (3/7),36% (4/11),0/0,0/0,46% (6/13),1/3,0/1,- (0/0),- (0/0)
2024 Madrid R128,W vs Raducanu,40% (6/15),86% (6/7),2/2,1/1,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2024 Miami R128,L vs Fruhvirtova,60% (3/5),75% (3/4),0/0,0/0,50% (6/12),2/4,2/3,- (0/0),- (0/0)
2021 BJK Cup Playoffs: KAZ vs ARG RR,W vs Rybakina,67% (8/12),70% (7/10),2/2,1/1,67% (8/12),0/1,0/0,- (0/0),- (0/0)
2019 W15 Cancun SF,L vs Malmqvist,33% (4/12),75% (3/4),0/0,0/0,58% (7/12),4/6,4/5,- (0/0),- (0/0)
2019 W15 Cancun R16,W vs Kozyreva,75% (9/12),53% (8/15),2/3,1/1,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2019 W15 Cancun QF,L vs Gamarra Martins,62% (8/13),46% (6/13),1/2,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 W15 Cancun R16,W vs Piai,75% (6/8),86% (6/7),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R32,W vs Abdelouahid,67% (6/9),60% (6/10),2/5,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Wesley Chapel FL F,W vs Emma,58% (7/12),45% (5/11),2/5,1/4,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Wesley Chapel FL SF,W vs Zamarripa,67% (8/12),33% (5/15),2/3,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Wesley Chapel FL R32,W vs Tilbuerger,50% (6/12),67% (6/9),2/4,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Buenos Aires $15K F,W vs Petit,67% (6/9),57% (8/14),2/7,1/4,58% (11/19),0/1,0/0,50% (3/6),67% (4/6)
2017 Buenos Aires $15K SF,W vs Martinich,83% (5/6),100% (7/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Buenos Aires $15K QF,W vs Kurata,75% (6/8),50% (6/12),2/4,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Buenos Aires $15K R16,W vs Farulla Di Palma,75% (6/8),67% (6/9),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Buenos Aires $15K R32,W vs Tomita,43% (6/14),38% (6/16),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 (2 matches),,34.6%,25.8%,100.0%,100.0%,47.4%,66.7%,0.0%,60.0%,66.7%
2024 (4 matches),,51.4%,48.7%,75.0%,100.0%,54.2%,60.0%,57.1%,-,-
2021 (1 matches),,66.7%,70.0%,100.0%,100.0%,66.7%,0.0%,-,-,-
2019 (8 matches),,60.0%,53.6%,54.2%,50.0%,46.2%,44.4%,66.7%,-,-
2017 (15 matches),,55.8%,49.7%,47.1%,52.4%,54.1%,38.9%,33.3%,56.5%,47.8%
Career (33 matches),,55.5%,49.7%,55.2%,57.9%,51.7%,47.1%,47.6%,57.1%,51.7%
