Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Scheveningen R32,L vs Nedovyesov,33.3%,41.7%,69.0%,38.6%,51.4%,62.2%,50.0%,61.6%,47.4%,50.0%,0.0%,17.2%,24.1%,83.3%,39
2014 Madrid R64,L vs Almagro,29.0%,41.9%,53.5%,36.3%,38.4%,52.3%,50.9%,48.8%,63.4%,73.3%,66.7%,8.3%,19.4%,57.6%,-31
2010 Kuala Lumpur F,L vs Youzhny,25.5%,37.7%,49.4%,32.2%,32.3%,43.5%,40.5%,43.7%,64.0%,56.8%,100.0%,16.7%,31.0%,60.0%,-10
2010 Hamburg F,W vs Melzer,36.8%,42.1%,56.8%,39.6%,43.2%,50.0%,60.0%,48.0%,63.6%,45.5%,100.0%,32.1%,35.7%,52.6%,67
2008 St Petersburg F,L vs Murray,8.2%,16.3%,39.5%,14.7%,14.8%,29.6%,43.5%,26.7%,57.1%,76.9%,66.7%,0.0%,0.0%,35.0%,-118
Career (5 matches),,27.9%,37.9%,53.1%,33.8%,37.1%,48.8%,48.4%,47.0%,60.3%,61.5%,64.3%,15.5%,23.9%,58.8%,37
