Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,14,3,11,21.4%,12-26,31.6%,161-205,44.0%,3-3,50.0%,13,73.9%,15.5%,6.2%,4.3%,60.0%,67.6%,48.6%,60.0%,32.7%,46.8%,0.82,R16 (2x)
2014,35,12,23,34.3%,34-54,38.6%,396-458,46.4%,7-6,53.8%,31,71.2%,19.2%,4.2%,4.2%,59.7%,65.7%,50.5%,59.6%,34.8%,47.7%,0.86,R16 (7x)
2013,10,5,5,50.0%,14-13,51.9%,138-131,51.3%,2-3,40.0%,7,84.4%,16.9%,4.5%,2.5%,63.7%,74.3%,53.8%,66.9%,34.4%,50.5%,1.04,QF (Moscow)
2012,9,3,6,33.3%,10-15,40.0%,112-129,46.5%,1-3,25.0%,7,75.3%,25.0%,6.0%,4.7%,60.5%,66.6%,48.3%,59.4%,38.8%,49.4%,0.96,R16 (Dubai)
2011,32,6,26,18.8%,22-61,26.5%,343-459,42.8%,6-8,42.9%,29,65.7%,19.2%,4.8%,4.7%,56.6%,65.2%,46.3%,57.0%,34.3%,46.0%,0.80,R16 (2x)
2010,45,24,21,53.3%,62-48,56.4%,542-505,51.8%,7-6,53.8%,39,77.5%,21.0%,6.2%,4.3%,59.3%,69.5%,51.5%,62.2%,35.4%,49.2%,0.94,W (Hamburg)
2009,26,7,19,26.9%,24-44,35.3%,313-356,46.8%,2-11,15.4%,23,77.9%,14.9%,5.2%,4.3%,59.0%,70.4%,51.3%,62.5%,32.8%,48.1%,0.88,R16 (2x)
2008,10,6,4,60.0%,14-10,58.3%,113-98,53.6%,1-2,33.3%,9,76.1%,25.3%,9.7%,5.1%,53.4%,72.2%,50.5%,62.1%,37.6%,49.8%,0.99,F (St. Petersburg)
2007,3,1,2,33.3%,4-4,50.0%,37-43,46.3%,2-0,100.0%,3,72.5%,15.8%,6.0%,4.6%,57.1%,72.0%,44.6%,60.3%,37.1%,48.8%,0.93,R16 (Basel)
Career,184,67,117,36.4%,196-275,41.6%,2155-2384,47.5%,31-42,42.5%,161,74.0%,19.0%,5.5%,4.3%,58.8%,68.2%,49.8%,60.6%,34.7%,48.0%,0.88,
