Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Portoroz CH R32,L vs Lipovsek Puches,40% (4/10),100% (4/4),1/4,60% (6/10),0% (0/6),1/4,0/0,1/3,0/0,0/1
2019 M25 Appiano R32,W vs Mora,25% (3/12),67% (2/3),0/0,18% (2/11),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 Nur-Sultan CH R64,L vs Leshem,8% (1/12),100% (1/1),1/2,25% (3/12),33% (1/3),0/0,0/0,2/2,0/0,1/1
2019 M15 Almaty R32,W vs Bogatin,56% (5/9),80% (4/5),0/0,11% (1/9),100% (1/1),3/3,1/1,0/0,1/1,0/0
2019 Shymkent CH R32,L vs Rodionov,0% (0/9),- (0/0),0/2,30% (3/10),0% (0/3),0/0,0/0,1/2,0/0,0/1
2019 Shymkent CH R64,W vs Chekhov,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/2,0/0,1/1,0/0
2019 M25 Shymkent R32,W vs Maulenov,30% (3/10),67% (2/3),0/1,18% (2/11),50% (1/2),2/2,1/1,0/0,1/1,0/0
2019 M25 Shymkent R16,W vs Gerch,43% (6/14),67% (4/6),1/3,36% (5/14),40% (2/5),4/4,2/2,0/0,1/1,0/0
2017 Astana CH R32,L vs Gerasimov,14% (1/7),100% (1/1),1/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/1
2017 Shymkent CH QF,L vs Taberner,14% (1/7),100% (1/1),1/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/1
2017 Shymkent CH R32,W vs Doumbia,40% (4/10),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2017 Wroclaw CH R32,L vs Przysiezny,13% (2/16),100% (2/2),0/2,20% (3/15),33% (1/3),2/2,1/1,1/1,0/0,1/1
2017 Bergamo CH SF,L vs Halys,25% (3/12),100% (3/3),1/3,50% (6/12),50% (3/6),2/3,0/1,3/3,0/0,3/3
2017 Bergamo CH QF,W vs Berrettini,21% (3/14),33% (1/3),0/1,13% (2/16),0% (0/2),1/1,1/1,2/3,1/1,2/2
2017 Bergamo CH R16,W vs Ivashka,57% (4/7),100% (4/4),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2017 Bergamo CH R32,W vs Nedovyesov,18% (2/11),50% (1/2),0/0,18% (2/11),100% (2/2),1/1,1/1,2/2,0/0,0/0
2017 Koblenz CH R32,L vs Arevalo,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,1/2,0/0,1/1
2016 Astana CH R32,L vs Gunneswaran,67% (6/9),33% (2/6),1/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,0/0
2016 Brest CH R32,L vs Tepavac,40% (4/10),75% (3/4),2/5,56% (5/9),0% (0/5),2/3,0/0,1/1,0/0,1/1
2016 Gatineau CH R32,L vs Klein,44% (4/9),25% (1/4),1/3,50% (4/8),0% (0/4),0/1,0/0,1/2,0/0,1/1
2019 (8 matches),,33.7%,82.1%,30.8%,27.4%,30.4%,80.0%,87.5%,57.1%,100.0%,33.3%
2017 (9 matches),,22.8%,81.0%,15.0%,33.7%,22.6%,73.3%,83.3%,69.2%,100.0%,77.8%
2016 (36 matches),,31.3%,63.9%,23.2%,36.2%,30.2%,78.6%,96.0%,71.2%,100.0%,66.7%
2015 (17 matches),,29.1%,65.5%,24.4%,38.2%,24.7%,67.6%,77.8%,67.9%,100.0%,61.5%
2014 (34 matches),,31.2%,66.1%,18.5%,39.2%,35.5%,76.3%,82.8%,84.6%,72.7%,88.2%
Career (190 matches),,32.5%,67.7%,20.4%,34.3%,32.0%,76.2%,83.9%,74.9%,84.4%,69.1%
