Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Portoroz CH R32,L vs Lipovsek Puches,57% (4/7),57% (4/7),0/0,0/0,25% (2/8),4/6,1/2,- (0/0),- (0/0)
2019 M25 Appiano R32,W vs Mora,100% (10/10),50% (2/4),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Nur-Sultan CH R64,L vs Leshem,69% (9/13),100% (1/1),0/6,0/0,50% (2/4),2/5,0/1,56% (5/9),33% (3/9)
2019 M15 Almaty R32,W vs Bogatin,67% (8/12),67% (4/6),2/4,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Shymkent CH R32,L vs Rodionov,88% (7/8),- (0/0),0/0,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
2019 Shymkent CH R64,W vs Chekhov,55% (6/11),46% (6/13),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Shymkent R32,W vs Maulenov,82% (9/11),50% (2/4),2/2,1/1,50% (1/2),0/1,0/0,100% (4/4),60% (3/5)
2019 M25 Shymkent R16,W vs Gerch,73% (11/15),22% (4/18),2/4,1/3,67% (6/9),2/3,0/0,- (0/0),- (0/0)
2017 Astana CH R32,L vs Gerasimov,20% (1/5),100% (1/1),0/0,0/0,50% (6/12),4/6,2/3,- (0/0),- (0/0)
2017 Shymkent CH QF,L vs Taberner,33% (1/3),50% (1/2),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2017 Shymkent CH R32,W vs Doumbia,75% (9/12),43% (3/7),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Wroclaw CH R32,L vs Przysiezny,72% (13/18),100% (2/2),1/1,0/0,60% (3/5),2/4,0/1,50% (3/6),33% (2/6)
2017 Bergamo CH SF,L vs Halys,69% (9/13),100% (3/3),0/0,0/0,73% (8/11),5/7,5/6,58% (7/12),18% (2/11)
2017 Bergamo CH QF,W vs Berrettini,70% (14/20),25% (1/4),2/3,1/2,60% (3/5),3/4,0/0,100% (6/6),20% (1/5)
2017 Bergamo CH R16,W vs Ivashka,67% (8/12),67% (4/6),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Bergamo CH R32,W vs Nedovyesov,69% (11/16),50% (1/2),2/4,1/3,100% (3/3),0/0,0/0,50% (4/8),63% (5/8)
2017 Koblenz CH R32,L vs Arevalo,67% (2/3),100% (1/1),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2016 Astana CH R32,L vs Gunneswaran,100% (4/4),29% (2/7),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2016 Brest CH R32,L vs Tepavac,67% (4/6),50% (3/6),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2016 Gatineau CH R32,L vs Klein,67% (4/6),17% (1/6),0/0,0/0,20% (1/5),3/5,2/3,- (0/0),- (0/0)
2019 (8 matches),,73.6%,43.4%,47.6%,55.6%,52.9%,50.0%,40.0%,69.2%,42.9%
2017 (9 matches),,66.7%,60.7%,64.3%,50.0%,55.6%,57.7%,61.5%,62.5%,33.3%
2016 (36 matches),,61.5%,38.6%,73.6%,85.0%,59.9%,51.1%,53.7%,66.7%,41.3%
2015 (17 matches),,61.3%,38.7%,50.0%,62.5%,52.2%,45.7%,50.0%,66.7%,40.7%
2014 (34 matches),,61.6%,41.0%,49.3%,46.9%,62.6%,48.4%,60.4%,65.3%,36.0%
Career (190 matches),,63.5%,40.0%,57.8%,63.6%,59.7%,49.9%,50.5%,64.3%,35.7%
