Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Portoroz CH R32,L vs Lipovsek Puches,0.98,0.77,57.5,2.6,-,51.6%,-,37.0%,38.9%,48.6%
2019 M25 Appiano R32,W vs Mora,1.29,2.11,37.9,2.1,-,72.4%,-,80.0%,39.4%,39.3%
2019 Nur-Sultan CH R64,L vs Leshem,0.82,0.44,21.0,2.0,-,66.7%,-,61.1%,17.6%,21.4%
2019 M15 Almaty R32,W vs Bogatin,1.15,2.21,34.7,2.0,-,68.0%,-,79.2%,48.0%,54.2%
2019 Shymkent CH R32,L vs Rodionov,0.81,0.47,39.5,2.2,0.0%,57.1%,0.0%,69.6%,34.8%,8.7%
2019 Shymkent CH R64,W vs Chekhov,1.41,2.70,24.8,2.0,0.0%,63.6%,10.5%,68.4%,68.0%,62.5%
2019 M25 Shymkent R32,W vs Maulenov,0.91,1.37,52.9,4.1,-,80.6%,-,62.1%,50.0%,34.5%
2019 M25 Shymkent R16,W vs Gerch,1.03,1.16,82.7,5.8,0.0%,68.1%,0.0%,56.8%,46.4%,37.0%
2017 Astana CH R32,L vs Gerasimov,0.85,0.49,29.1,2.0,0.0%,48.1%,3.7%,33.3%,30.4%,38.9%
2017 Shymkent CH QF,L vs Taberner,1.17,0.50,34.4,2.0,0.0%,26.1%,0.0%,47.6%,31.6%,22.2%
2017 Shymkent CH R32,W vs Doumbia,1.30,1.83,37.2,2.1,14.3%,75.0%,8.0%,68.0%,37.5%,42.9%
2017 Wroclaw CH R32,L vs Przysiezny,1.21,0.81,73.6,4.0,13.7%,64.7%,2.1%,62.5%,17.8%,31.7%
2017 Bergamo CH SF,L vs Halys,0.92,0.77,58.3,3.6,5.9%,62.7%,2.1%,59.6%,32.5%,32.4%
2017 Bergamo CH QF,W vs Berrettini,1.45,1.21,47.1,5.7,5.6%,64.8%,8.7%,78.3%,17.8%,31.6%
2017 Bergamo CH R16,W vs Ivashka,1.12,2.47,34.5,2.0,16.0%,84.0%,0.0%,66.7%,50.0%,55.6%
2017 Bergamo CH R32,W vs Nedovyesov,1.15,1.38,57.2,2.1,10.5%,71.1%,5.7%,71.4%,31.6%,38.2%
2017 Koblenz CH R32,L vs Arevalo,0.88,0.54,39.0,2.0,4.3%,43.5%,0.0%,42.9%,33.3%,36.4%
2016 Astana CH R32,L vs Gunneswaran,0.73,0.63,47.8,2.1,6.9%,51.7%,12.0%,44.0%,50.0%,38.9%
2016 Brest CH R32,L vs Tepavac,0.84,0.70,50.0,2.9,10.0%,63.3%,7.1%,39.3%,37.5%,42.9%
2016 Gatineau CH R32,L vs Klein,0.65,0.54,43.9,2.4,4.5%,45.5%,5.3%,57.9%,37.5%,43.8%
2019 (8 matches),,1.03,1.19,47.6,2.5,0.0%,66.3%,0.9%,63.0%,42.4%,38.4%
2017 (9 matches),,1.14,0.96,49.4,2.5,8.1%,61.9%,3.8%,61.2%,29.5%,35.9%
2016 (36 matches),,1.03,0.96,53.0,2.6,6.9%,62.2%,5.7%,60.7%,35.9%,36.0%
2015 (17 matches),,0.99,0.88,52.1,2.6,4.7%,62.2%,3.3%,58.4%,36.0%,34.3%
2014 (34 matches),,0.99,0.95,50.6,2.5,5.0%,61.0%,3.6%,61.8%,36.6%,37.1%
Career (190 matches),,1.03,1.00,52.5,2.6,5.3%,63.1%,4.2%,61.7%,36.6%,36.8%
