Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 US Open R128,L vs Cilic,104.2,112.5,6.7,115.3,108.2,122,96,92.4,6.2,93.0,91.4,119,80
2019 Roland Garros R32,L vs Khachanov,95.6,99.6,8.7,,,118,81,88.8,6.4,,,103,74
2019 Roland Garros R64,W vs Pouille,99.6,104.8,6.7,,,121,88,89.3,4.7,,,105,82
2017 Wimbledon R128,L vs Djokovic,105.2,106.8,5.2,107.6,103.4,118,96,101.3,4.0,102.3,93.0,105,93
2017 Roland Garros R64,L vs Murray,100.5,111.9,8.8,114.7,106.9,124,96,86.6,5.8,87.7,87.9,103,78
2017 Roland Garros R128,W vs Lokoli,100.1,108.0,7.9,,,124,92,89.5,6.9,,,119,73
2017 Australian Open R128,L vs Wawrinka,101.5,104.3,4.9,107.4,99.8,119,90,91.9,8.0,93.8,89.0,104,77
2015 US Open R64,L vs Chardy,105.8,112.8,7.1,,,128,101,92.7,7.0,,,105,81
2015 Roland Garros R64,L vs Simon,99.2,106.9,9.4,,,122,91,83.7,5.6,,,97,74
2015 Australian Open R128,W vs Ito,103.9,110.7,11.6,,,128,70,91.0,4.9,,,103,80
2014 US Open R64,L vs Berdych,103.3,113.0,9.1,,,131,91,90.0,7.7,,,125,79
2014 Wimbledon R128,L vs Nadal,106.0,115.1,8.9,,,128,93,90.2,7.3,,,109,78
2014 Roland Garros R32,L vs Granollers,97.4,109.4,10.1,,,125,85,83.3,7.4,,,121,72
2014 Roland Garros R64,W vs Haase,100.7,109.9,8.9,,,123,93,85.3,6.0,,,100,75
2014 Roland Garros R128,W vs Nishikori,97.8,109.3,11.0,,,124,85,83.9,7.4,,,98,64
2014 Australian Open R32,L vs Robert,100.7,,,,,122,,,,,,,75
2013 US Open R128,L vs Young,101.7,,,,,124,,,,,,,78
2013 Wimbledon R128,L vs Berdych,109.0,,,,,125,,,,,,,86
2013 Roland Garros R64,L vs Nadal,101.3,,,,,126,,,,,,,79
2012 US Open R16,L vs Cilic,101.9,,,,,125,,,,,,,84
Career (23 matches),,101.3,108.9,8.3,110.6,103.8,131,70,88.2,6.6,92.2,89.5,125,64
