Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 US Open R128,L vs Cilic,59% (10/17),50% (1/2),0/4,0/0,56% (5/9),0/3,0/1,43% (3/7),43% (3/7)
2019 Hamburg R32,W vs Altmaier,64% (7/11),100% (5/5),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Wimbledon R128,L vs Chardy,48% (11/23),29% (2/7),1/2,0/0,67% (12/18),4/7,0/1,- (0/0),- (0/0)
2019 Roland Garros R32,L vs Khachanov,46% (6/13),67% (2/3),0/0,0/0,22% (2/9),2/5,2/3,- (0/0),- (0/0)
2019 Roland Garros R64,W vs Pouille,70% (19/27),37% (7/19),3/5,1/2,27% (3/11),0/2,0/0,67% (4/6),60% (3/5)
2019 Roland Garros R64,W vs Pouille,73% (19/26),33% (7/21),3/5,1/2,50% (8/16),0/2,0/0,67% (4/6),60% (3/5)
2019 Roland Garros R128,W vs Kukushkin,67% (20/30),46% (6/13),3/5,1/1,64% (7/11),3/5,0/0,- (0/0),- (0/0)
2019 Madrid R64,L vs Cilic,76% (13/17),43% (3/7),1/5,0/4,71% (5/7),1/3,0/1,0% (0/3),0% (0/4)
2019 Munich R16,L vs Cecchinato,80% (4/5),- (0/0),0/0,0/0,56% (5/9),2/4,2/3,- (0/0),- (0/0)
2019 Munich R32,W vs Gulbis,44% (8/18),56% (5/9),2/5,1/1,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 Barcelona R64,L vs Garin,67% (6/9),30% (3/10),0/2,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2019 Monte Carlo R32,L vs Thiem,38% (5/13),- (0/0),0/0,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2019 Monte Carlo R64,W vs Delbonis,59% (10/17),50% (3/6),2/2,1/1,33% (1/3),0/0,0/0,60% (3/5),80% (4/5)
2019 Miami R128,L vs Sonego,86% (6/7),100% (1/1),0/0,0/0,83% (15/18),3/5,0/1,- (0/0),- (0/0)
2019 Indian Wells R128,W vs Zverev,64% (9/14),38% (3/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Rotterdam R32,L vs Fucsovics,69% (9/13),50% (1/2),0/0,0/0,50% (2/4),1/3,1/2,50% (3/6),20% (1/5)
2019 Sofia QF,L vs Medvedev,100% (5/5),- (0/0),0/0,0/0,71% (10/14),3/5,0/1,- (0/0),- (0/0)
2019 Sofia R16,W vs Brands,63% (10/16),33% (2/6),2/3,1/2,50% (1/2),0/0,0/0,33% (2/6),83% (5/6)
2019 Sofia R32,W vs Basic,77% (10/13),100% (5/5),2/2,1/1,0% (0/2),0/1,0/0,- (0/0),- (0/0)
2019 Davis Cup RR,W vs Auger Aliassime,80% (8/10),50% (5/10),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 (24 matches),,62.1%,43.9%,52.9%,52.4%,59.5%,44.9%,35.0%,52.2%,43.8%
2018 (64 matches),,65.5%,44.1%,58.0%,55.2%,63.5%,41.0%,46.7%,67.0%,44.4%
2017 (31 matches),,61.4%,40.6%,56.1%,66.7%,59.0%,41.9%,43.3%,53.8%,37.6%
2016 (29 matches),,63.1%,44.0%,60.9%,57.7%,60.8%,51.4%,44.0%,56.7%,34.5%
2015 (30 matches),,70.6%,32.2%,53.3%,55.0%,59.5%,47.8%,38.7%,62.5%,44.2%
Career (317 matches),,63.5%,42.9%,58.0%,57.8%,61.5%,43.3%,40.6%,62.4%,40.3%
