Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Barcelona R32,L vs Garin,76.3%,48.3%,1.3%,0/1,2.07,1.9%,69.0%,48.3%,2.4%,2.03,2.9%,96.7%,48.3%,0.0%,2.13,0.0%
2019 Monte Carlo R32,L vs Thiem,62.8%,29.6%,7.0%,1/2,2.33,13.5%,65.2%,20.0%,8.7%,2.33,22.7%,63.2%,41.7%,5.3%,2.33,6.7%
2019 Indian Wells R128,W vs Zverev,60.3%,65.7%,3.4%,1/1,-,13.6%,52.8%,78.9%,0.0%,-,15.4%,84.2%,50.0%,10.5%,-,11.1%
2019 Rotterdam R32,L vs Fucsovics,75.0%,35.4%,0.0%,0/0,2.07,14.3%,75.7%,21.4%,0.0%,1.96,25.0%,74.1%,55.0%,0.0%,2.19,0.0%
2019 Davis Cup Qualifiers RR,L vs Shapovalov,73.1%,42.1%,1.3%,1/0,2.12,6.5%,71.9%,41.5%,1.8%,2.23,6.0%,88.9%,43.8%,0.0%,1.67,8.3%
2019 Davis Cup Qualifiers RR,W vs Auger Aliassime,76.8%,58.5%,4.3%,1/2,2.26,7.9%,77.4%,63.4%,3.8%,2.28,14.3%,85.7%,41.7%,7.1%,2.24,0.0%
2018 St Petersburg F,L vs Thiem,68.9%,32.3%,6.7%,1/2,2.76,11.8%,47.6%,30.0%,9.5%,2.72,16.7%,91.3%,33.3%,4.3%,2.81,6.3%
2018 Kitzbuhel F,W vs Istomin,65.1%,71.4%,0.0%,0/0,2.61,13.9%,60.7%,76.5%,0.0%,2.60,16.0%,78.6%,63.6%,0.0%,2.64,9.1%
2018 Sofia R16,L vs Wawrinka,54.1%,47.8%,3.5%,1/2,2.28,42.1%,42.0%,38.1%,2.0%,1.91,80.8%,80.6%,56.0%,6.5%,2.55,9.7%
2017 Sofia QF,L vs Basilashvili,71.1%,59.3%,7.9%,2/4,2.37,2.7%,70.6%,58.3%,7.8%,2.45,3.7%,81.8%,61.1%,9.1%,2.15,0.0%
2016 Hamburg F,W vs Cuevas,64.1%,68.0%,0.0%,0/0,1.89,0.0%,50.0%,70.0%,0.0%,1.91,0.0%,83.3%,66.7%,0.0%,1.85,0.0%
2016 Hamburg SF,W vs Robert,81.7%,55.1%,6.7%,1/3,2.26,2.4%,81.8%,51.9%,0.0%,2.40,0.0%,88.0%,59.1%,16.0%,2.06,5.9%
2016 Rotterdam F,W vs Monfils,62.6%,64.5%,5.1%,1/4,2.02,18.6%,58.1%,55.6%,8.1%,2.00,33.3%,76.5%,76.9%,0.0%,2.04,0.0%
2016 Sofia QF,W vs Seppi,62.3%,51.5%,5.7%,1/2,2.33,20.0%,57.1%,37.5%,3.6%,2.40,39.1%,81.0%,64.7%,9.5%,2.25,0.0%
2015 Paris R64,L vs Mayer,56.4%,45.2%,5.5%,3/0,2.27,15.7%,53.8%,42.9%,0.0%,2.22,34.8%,71.4%,50.0%,21.4%,2.32,0.0%
2015 Shanghai R32,L vs Djokovic,73.5%,44.4%,2.0%,0/1,2.72,3.0%,75.0%,55.6%,2.8%,2.71,0.0%,69.2%,11.1%,0.0%,2.73,6.3%
2015 Metz SF,L vs Simon,75.3%,50.9%,1.4%,1/0,2.40,8.7%,67.4%,51.6%,2.2%,2.25,15.4%,88.9%,50.0%,0.0%,2.60,0.0%
2015 Metz QF,W vs Garcia Lopez,57.0%,45.3%,2.2%,1/1,2.24,31.4%,51.0%,36.0%,2.0%,2.26,46.3%,73.7%,53.6%,2.6%,2.22,10.3%
2015 Metz R32,W vs Mathieu,63.0%,50.0%,7.6%,2/5,2.52,22.7%,58.6%,52.9%,10.3%,2.37,33.3%,80.0%,45.8%,3.3%,2.76,5.9%
2015 Casablanca QF,W vs Almagro,65.1%,48.1%,0.0%,0/0,2.43,0.0%,51.2%,42.9%,0.0%,2.58,0.0%,89.2%,51.5%,0.0%,2.30,0.0%
Career (23 matches),,66.9%,52.4%,3.5%,37.7%,2.31,14.6%,63.2%,51.5%,3.4%,2.28,23.0%,80.8%,53.5%,4.2%,2.35,3.5%
