Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Andreas Seppi [ITA],2,6,25.0%,5,1,4,20.0%,2010,2021,8,0.86,3.8%,4.3%,57.1%,65.9%,45.8%,57.3%,36.7%,51.8%,46.2%
8,Federico Delbonis [ARG],5,3,62.5%,5,2,3,40.0%,2011,2020,8,0.94,4.0%,4.4%,56.5%,69.9%,50.0%,61.3%,36.3%,58.0%,40.0%
7,Andrej Martin [SVK],4,3,57.1%,1,1,0,100.0%,2008,2024,4,0.90,3.9%,3.9%,63.4%,59.6%,50.5%,56.3%,39.2%,48.4%,28.1%
7,Fabio Fognini [ITA],3,4,42.9%,1,1,0,100.0%,2012,2018,7,0.90,6.3%,5.2%,57.2%,65.7%,43.4%,56.2%,39.5%,37.8%,50.0%
7,Roberto Bautista Agut [ESP],2,5,28.6%,4,3,1,75.0%,2010,2016,7,0.93,5.7%,5.8%,55.4%,67.5%,47.2%,58.4%,38.6%,66.7%,42.4%
6,Dominic Thiem [AUT],3,3,50.0%,2,2,0,100.0%,2012,2019,6,0.80,7.4%,5.2%,57.0%,71.5%,47.0%,61.0%,31.1%,57.8%,33.3%
6,Thomaz Bellucci [BRA],3,3,50.0%,2,1,1,50.0%,2011,2018,5,0.93,4.5%,4.7%,53.0%,71.1%,51.4%,61.9%,35.6%,66.7%,44.4%
6,Viktor Troicki [SRB],1,5,16.7%,2,0,2,0.0%,2012,2016,6,0.87,4.3%,4.1%,58.3%,72.3%,45.3%,61.0%,33.8%,54.3%,34.8%
5,Mirza Basic [BIH],4,1,80.0%,1,1,0,100.0%,2008,2025,4,1.16,8.4%,5.1%,62.5%,72.4%,50.5%,64.2%,41.4%,54.2%,41.7%
5,Andrey Kuznetsov [RUS],3,2,60.0%,3,3,0,100.0%,2011,2021,5,1.07,4.9%,3.3%,62.6%,72.3%,52.6%,64.9%,37.5%,52.4%,37.5%
5,Marin Cilic [CRO],0,5,0.0%,2,0,2,0.0%,2012,2019,5,0.82,6.0%,5.5%,59.1%,63.8%,46.5%,56.7%,35.6%,60.7%,40.0%
5,Jeremy Chardy [FRA],2,3,40.0%,1,0,1,0.0%,2007,2019,4,0.89,7.5%,6.0%,61.3%,70.6%,47.7%,61.8%,33.9%,63.9%,36.4%
5,Ernests Gulbis [LAT],4,1,80.0%,2,2,0,100.0%,2014,2019,5,1.17,4.2%,1.7%,62.2%,72.5%,53.3%,65.3%,40.6%,62.1%,44.4%
5,Daniel Brands [GER],3,2,60.0%,3,3,0,100.0%,2007,2019,3,1.06,8.7%,2.1%,68.9%,71.7%,57.3%,67.2%,34.8%,61.5%,28.6%
5,Robin Haase [NED],2,3,40.0%,0,0,0,-,2012,2018,5,0.92,4.0%,2.4%,54.4%,67.8%,51.7%,60.4%,36.3%,64.4%,51.7%
