Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,1,3,25.0%,2-6,25.0%,29-46,38.7%,1-0,100.0%,4,61.1%,15.8%,2.4%,3.6%,56.0%,64.7%,44.0%,55.6%,31.7%,44.2%,0.72,R16 (Vicenza)
2024,16,7,9,43.8%,16-17,48.5%,150-163,47.9%,2-2,50.0%,16,67.7%,27.3%,4.6%,5.6%,55.1%,66.4%,47.8%,58.1%,37.9%,48.2%,0.90,SF (Sassuolo)
2021,17,9,8,52.9%,21-21,50.0%,212-222,48.8%,6-6,50.0%,17,76.7%,21.2%,6.9%,4.4%,52.2%,72.4%,52.1%,62.7%,35.1%,49.1%,0.94,SF (Bratislava 1)
2020,20,10,10,50.0%,22-24,47.8%,203-225,47.4%,5-1,83.3%,20,67.8%,25.5%,4.6%,5.4%,56.1%,64.2%,49.4%,57.7%,37.5%,48.1%,0.89,F (Istanbul)
2019,3,1,2,33.3%,4-3,57.1%,36-35,50.7%,1-1,50.0%,3,77.1%,25.7%,2.5%,4.2%,59.9%,72.5%,44.2%,61.2%,39.0%,50.2%,1.00,R16 (Bratislava)
2018,25,17,8,68.0%,36-17,67.9%,278-202,57.9%,0-4,0.0%,25,76.8%,37.9%,4.3%,4.1%,59.2%,68.3%,52.0%,61.6%,45.2%,53.2%,1.18,W (Indian Wells)
2017,9,4,5,44.4%,9-11,45.0%,89-95,48.4%,0-2,0.0%,9,64.1%,33.3%,3.1%,7.4%,55.4%,63.3%,44.8%,55.0%,43.1%,48.9%,0.96,QF (Poprad-Tatry)
2016,7,5,2,71.4%,11-6,64.7%,83-69,54.6%,0-0,-,7,71.1%,38.2%,5.1%,3.4%,59.6%,66.1%,51.0%,60.0%,45.0%,52.2%,1.13,SF (Poprad)
2015,2,1,1,50.0%,3-3,50.0%,30-27,52.6%,1-0,100.0%,2,75.0%,28.6%,5.4%,7.6%,63.0%,69.8%,42.6%,59.8%,44.2%,50.8%,1.10,R16 (Prostejov)
2014,7,5,2,71.4%,11-5,68.8%,80-59,57.6%,0-0,-,7,75.7%,39.1%,6.6%,6.6%,52.9%,73.5%,47.6%,61.3%,46.1%,53.9%,1.19,F (Barranquilla)
2013,6,2,4,33.3%,6-6,50.0%,55-55,50.0%,1-1,50.0%,6,68.4%,30.5%,5.7%,3.0%,57.6%,67.6%,46.5%,58.6%,41.2%,49.3%,1.00,QF (Geneva)
2012,33,28,5,84.8%,58-14,80.6%,407-259,61.1%,7-3,70.0%,33,83.0%,38.8%,5.7%,2.6%,59.8%,71.2%,55.8%,65.0%,44.7%,54.7%,1.28,W (4x)
2011,57,36,21,63.2%,76-55,58.0%,651-579,52.9%,7-8,46.7%,54,74.8%,32.1%,4.3%,5.8%,55.5%,67.8%,50.7%,60.2%,41.6%,51.1%,1.04,W (Genova)
2010,34,17,17,50.0%,34-40,45.9%,341-366,48.2%,7-3,70.0%,34,69.9%,26.7%,4.5%,4.7%,54.6%,67.5%,47.9%,58.6%,39.1%,49.2%,0.94,W (Bratislava)
2009,22,10,12,45.5%,23-25,47.9%,236-222,51.5%,2-7,22.2%,0,,,,,,,,,,,,QF (3x)
2008,3,0,3,0.0%,2-5,28.6%,26-36,41.9%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2007,12,6,6,50.0%,12-15,44.4%,118-136,46.5%,1-2,33.3%,0,,,,,,,,,,,,SF (Kosice)
2006,3,0,3,0.0%,0-6,0.0%,11-36,23.4%,0-0,-,0,,,,,,,,,,,,R32 (3x)
Career,280,159,121,56.8%,346-279,55.4%,3035-2832,51.7%,41-40,50.6%,237,73.7%,31.0%,4.8%,4.8%,56.3%,68.2%,50.2%,60.3%,41.1%,50.8%,1.04,
