Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Bucharest R32,W vs Lepchenko,1.03,1.19,83.0,4.7,-,65.2%,-,56.8%,49.1%,40.4%
2019 W60 Versmold R32,L vs Schoofs,0.89,0.84,67.3,18.4,-,60.0%,-,56.8%,40.4%,37.2%
2019 W100 Ilkley R16,L vs Blinkova,0.88,0.88,67.9,6.4,-,66.7%,-,41.2%,45.7%,45.5%
2019 W60 Brescia R32,W vs Pieri,1.08,1.31,58.2,2.6,-,52.8%,-,63.3%,48.6%,54.1%
2019 W80 Cagnes Sur Mer R16,W vs Blinkova,1.00,1.26,64.8,3.7,2.9%,64.7%,6.1%,54.5%,43.6%,58.3%
2019 W80 Cagnes Sur Mer R32,W vs Lim,1.11,1.52,43.0,2.1,0.0%,62.5%,9.4%,56.3%,62.1%,48.0%
2019 Prague Q1,L vs Flink,0.81,0.71,51.3,2.2,6.1%,54.5%,0.0%,65.5%,29.0%,41.4%
2019 Istanbul Q2,L vs Kudermetova,0.87,0.62,44.6,2.3,3.8%,46.2%,0.0%,45.8%,32.1%,44.4%
2019 Istanbul Q1,W vs Tomova,1.57,1.92,33.6,2.0,2.7%,64.9%,5.6%,58.3%,52.0%,40.9%
2019 Lugano Q2,L vs Frech,0.84,0.55,41.0,2.1,10.0%,50.0%,0.0%,58.6%,38.5%,20.8%
2019 Lugano Q1,W vs Gorgodze,1.22,1.23,64.0,2.5,9.3%,53.5%,0.0%,56.4%,45.2%,45.7%
2019 W25 Campinas SF,L vs Grabher,1.02,0.83,59.6,2.2,6.4%,59.6%,2.3%,47.7%,44.0%,31.3%
2019 W25 Campinas QF,W vs Serban,1.04,1.26,63.9,3.0,-,58.5%,-,64.9%,54.0%,39.1%
2019 W25 Curitiba R32,L vs Cristian,1.04,0.87,79.0,6.6,4.0%,50.0%,2.3%,45.5%,47.9%,39.1%
2019 W25 Sao Paulo R32,L vs Paquet,0.94,0.86,71.2,2.7,7.4%,50.0%,2.0%,60.8%,40.4%,41.7%
2019 W25 Macon R16,L vs Leonard,0.92,0.84,76.1,2.8,4.8%,59.5%,5.3%,50.0%,41.5%,40.5%
2019 W25 Macon R32,W vs Wang,1.10,1.28,66.2,3.5,2.6%,65.8%,5.4%,62.2%,50.0%,33.3%
2019 W60 Shrewsbury R32,L vs Diatchenko,1.31,0.15,27.5,2.0,8.3%,50.0%,8.7%,30.4%,6.3%,7.1%
2019 W25 Playford R32,L vs Swan,1.12,0.56,59.4,2.0,6.3%,62.5%,0.0%,54.8%,20.7%,20.0%
2018 US Open Q1,L vs Potapova,1.03,0.70,53.8,2.1,9.1%,60.6%,3.1%,46.9%,25.0%,37.9%
2019 (19 matches),,1.02,0.97,62.1,2.8,5.4%,58.1%,3.3%,54.3%,43.4%,39.8%
2018 (1 matches),,1.03,0.70,53.8,2.1,9.1%,60.6%,3.1%,46.9%,25.0%,37.9%
2017 (40 matches),,1.02,1.05,58.8,2.8,2.6%,53.4%,1.1%,54.6%,46.5%,48.0%
2016 (34 matches),,1.04,1.06,62.0,2.9,2.5%,54.5%,1.4%,53.5%,44.4%,49.0%
2015 (11 matches),,1.01,1.15,57.4,2.7,2.8%,60.5%,3.8%,53.8%,49.1%,49.0%
Career (118 matches),,1.02,1.03,61.2,2.8,3.1%,55.1%,1.8%,53.8%,45.1%,47.0%
