Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Bucharest R32,W vs Lepchenko,77% (10/13),45% (5/11),2/2,1/1,43% (3/7),1/2,0/0,100% (5/5),40% (2/5)
2019 W60 Versmold R32,L vs Schoofs,56% (10/18),80% (4/5),1/2,0/1,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 W100 Ilkley R16,L vs Blinkova,40% (10/25),40% (4/10),1/1,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 W60 Brescia R32,W vs Pieri,54% (7/13),56% (5/9),2/7,1/3,50% (3/6),0/0,0/0,80% (4/5),60% (3/5)
2019 W80 Cagnes Sur Mer R16,W vs Blinkova,88% (7/8),50% (5/10),2/3,1/1,67% (6/9),5/5,0/0,56% (5/9),56% (5/9)
2019 W80 Cagnes Sur Mer R32,W vs Lim,47% (7/15),56% (5/9),2/5,1/3,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Prague Q1,L vs Flink,70% (7/10),100% (1/1),0/0,0/0,40% (2/5),2/4,1/2,- (0/0),- (0/0)
2019 Istanbul Q2,L vs Kudermetova,67% (4/6),100% (1/1),0/0,0/0,29% (2/7),2/4,0/1,- (0/0),- (0/0)
2019 Istanbul Q1,W vs Tomova,44% (8/18),50% (4/8),2/5,1/4,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2019 Lugano Q2,L vs Frech,40% (4/10),0% (0/2),0/0,0/0,56% (5/9),5/7,5/6,- (0/0),- (0/0)
2019 Lugano Q1,W vs Gorgodze,57% (8/14),75% (6/8),2/6,1/3,55% (6/11),1/2,0/0,- (0/0),- (0/0)
2019 W25 Campinas SF,L vs Grabher,60% (9/15),23% (3/13),1/1,0/0,62% (8/13),1/3,0/1,- (0/0),- (0/0)
2019 W25 Campinas QF,W vs Serban,53% (9/17),33% (4/12),2/2,1/1,50% (3/6),3/3,0/0,75% (3/4),80% (4/5)
2019 W25 Curitiba R32,L vs Cristian,50% (7/14),50% (6/12),1/1,0/0,38% (5/13),0/2,0/1,- (0/0),- (0/0)
2019 W25 Sao Paulo R32,L vs Paquet,47% (9/19),50% (4/8),1/2,0/0,67% (10/15),3/5,0/1,- (0/0),- (0/0)
2019 W25 Macon R16,L vs Leonard,78% (7/9),33% (3/9),0/3,0/0,43% (3/7),3/5,0/1,42% (5/12),50% (6/12)
2019 W25 Macon R32,W vs Wang,82% (9/11),33% (3/9),2/5,1/2,71% (5/7),0/0,0/0,67% (4/6),50% (3/6)
2019 W60 Shrewsbury R32,L vs Diatchenko,10% (1/10),- (0/0),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 W25 Playford R32,L vs Swan,70% (7/10),- (0/0),0/0,0/0,50% (2/4),0/2,0/1,33% (2/6),50% (3/6)
2018 US Open Q1,L vs Potapova,55% (6/11),67% (2/3),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2019 (19 matches),,54.9%,46.0%,46.7%,42.1%,54.1%,52.0%,35.3%,59.6%,54.2%
2018 (1 matches),,54.5%,66.7%,-,-,50.0%,33.3%,0.0%,-,-
2017 (40 matches),,52.4%,52.5%,51.0%,58.3%,50.9%,44.7%,38.7%,49.4%,45.6%
2016 (34 matches),,52.6%,47.8%,56.1%,64.3%,59.1%,50.7%,42.9%,56.9%,50.8%
2015 (11 matches),,61.4%,55.2%,66.7%,63.6%,45.5%,52.9%,50.0%,66.7%,50.0%
Career (118 matches),,55.0%,49.6%,53.2%,54.7%,53.5%,47.6%,38.8%,51.9%,50.7%
