Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Albert Ramos [ESP],2,5,28.6%,2,0,2,0.0%,2008,2015,3,0.78,7.2%,6.7%,51.9%,71.3%,41.0%,56.7%,34.0%,57.7%,58.3%
6,Daniel Gimeno Traver [ESP],2,4,33.3%,3,2,1,66.7%,2009,2018,4,0.84,3.9%,4.5%,54.5%,67.6%,48.0%,58.7%,34.6%,55.6%,32.0%
5,Oriol Roca Batalla [ESP],3,2,60.0%,2,0,2,0.0%,2011,2023,2,1.42,12.3%,5.7%,58.2%,76.1%,56.9%,68.0%,45.5%,87.5%,46.7%
5,Daniel Munoz De La Nava [ESP],4,1,80.0%,2,2,0,100.0%,2015,2019,2,1.01,12.8%,5.3%,53.2%,74.0%,36.4%,56.4%,44.1%,45.5%,63.6%
5,Pablo Carreno Busta [ESP],0,5,0.0%,2,1,1,50.0%,2014,2016,5,0.64,9.7%,6.1%,47.7%,68.2%,46.5%,56.8%,27.6%,56.1%,37.5%
5,Evgeny Donskoy [RUS],1,4,20.0%,5,2,3,40.0%,2011,2016,4,0.92,10.9%,7.1%,47.5%,75.6%,50.5%,62.4%,34.7%,69.0%,25.0%
5,Blaz Rola [SLO],2,3,40.0%,3,2,1,66.7%,2011,2016,4,0.97,8.6%,5.0%,53.1%,71.4%,50.3%,61.5%,37.2%,77.6%,38.9%
5,Roberto Bautista Agut [ESP],4,1,80.0%,1,1,0,100.0%,2007,2012,1,0.80,3.2%,6.5%,59.7%,56.8%,28.0%,45.2%,44.0%,25.0%,60.0%
5,Joao Sousa [POR],4,1,80.0%,3,1,2,33.3%,2008,2011,0,,,,,,,,,,
4,Roberto Carballes Baena [ESP],0,4,0.0%,0,0,0,-,2011,2023,3,0.86,3.1%,8.0%,45.2%,69.5%,33.6%,49.8%,43.2%,55.0%,33.3%
4,Adrian Menendez Maceiras [ESP],1,3,25.0%,1,1,0,100.0%,2009,2019,3,1.00,6.1%,2.2%,55.7%,69.3%,48.5%,60.1%,39.9%,52.2%,33.3%
4,Christian Lindell [SWE],1,3,25.0%,1,1,0,100.0%,2010,2017,4,0.90,5.9%,11.5%,55.9%,67.2%,44.4%,57.1%,38.5%,65.1%,24.1%
4,Norbert Gombos [SVK],2,2,50.0%,1,0,1,0.0%,2015,2016,2,0.99,7.4%,5.7%,50.3%,75.0%,44.8%,60.0%,39.8%,50.0%,53.3%
4,Benoit Paire [FRA],0,4,0.0%,2,1,1,50.0%,2010,2016,4,0.83,3.1%,3.8%,58.6%,63.3%,48.1%,57.0%,35.8%,55.0%,26.5%
4,Pere Riba [ESP],1,3,25.0%,4,1,3,25.0%,2008,2016,2,1.00,7.6%,7.1%,54.0%,72.8%,45.4%,60.2%,39.8%,66.7%,53.3%
