Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,1.8%,7.1%,51.8%,65.5%,25.9%,46.4%,30.4%,39.2%,0.57,R32 (Seville)
2022,1,0,1,0.0%,1-1,50.0%,9-10,47.4%,0-0,-,1,54.5%,27.3%,11.4%,2.5%,41.8%,69.7%,41.3%,53.2%,37.1%,46.1%,0.79,R32 (Milan)
2020,6,3,3,50.0%,7-8,46.7%,66-75,46.8%,2-1,66.7%,6,69.6%,23.2%,5.7%,3.6%,51.1%,70.4%,43.8%,57.4%,40.1%,48.7%,0.94,R16 (3x)
2019,16,6,10,37.5%,18-23,43.9%,182-198,47.9%,1-3,25.0%,16,71.1%,24.7%,8.7%,4.4%,52.2%,71.0%,47.8%,59.9%,38.8%,49.4%,0.97,QF (Seville)
2018,3,0,3,0.0%,1-6,14.3%,16-41,28.1%,0-0,-,3,46.4%,10.3%,8.4%,6.7%,52.0%,67.5%,29.6%,49.3%,30.1%,41.2%,0.59,R32 (3x)
2017,30,13,17,43.3%,33-40,45.2%,348-359,49.2%,4-6,40.0%,30,72.5%,25.9%,5.7%,4.4%,53.2%,73.2%,46.4%,60.7%,39.4%,49.8%,1.00,F (Sevilla)
2016,26,16,10,61.5%,36-27,57.1%,331-304,52.1%,7-9,43.8%,26,78.1%,25.7%,9.5%,4.4%,49.5%,75.0%,49.7%,62.2%,38.6%,50.7%,1.02,F (Braunschweig)
2015,70,50,20,71.4%,109-52,67.7%,864-708,55.0%,16-7,69.6%,65,79.9%,28.9%,9.4%,4.3%,51.7%,75.3%,50.5%,63.3%,41.0%,52.0%,1.12,W (4x)
2014,17,9,8,52.9%,20-20,50.0%,206-189,52.2%,2-5,28.6%,17,77.3%,26.2%,6.8%,4.5%,54.9%,72.3%,49.0%,61.8%,38.4%,50.6%,1.01,F (Furth)
2012,37,21,16,56.8%,48-34,58.5%,429-367,53.9%,6-7,46.2%,37,76.1%,30.8%,7.5%,3.3%,53.3%,72.7%,49.8%,62.0%,41.3%,51.6%,1.09,F (Szczecin)
2011,23,14,9,60.9%,31-20,60.8%,283-235,54.6%,6-6,50.0%,23,79.5%,29.6%,8.2%,4.8%,51.2%,73.2%,51.1%,62.4%,40.2%,51.4%,1.07,W (Trnava)
2010,23,8,15,34.8%,24-33,42.1%,251-287,46.7%,3-2,60.0%,21,63.9%,27.7%,4.6%,6.2%,55.2%,66.5%,43.9%,56.4%,39.6%,48.2%,0.91,QF (Penza)
2009,32,15,17,46.9%,37-41,47.4%,367-385,48.8%,4-8,33.3%,0,,,,,,,,,,,,W (Saransk)
2008,6,2,4,33.3%,4-9,30.8%,54-66,45.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,291,157,134,54.0%,369-316,53.9%,3409-3236,51.3%,51-55,48.1%,246,75.2%,27.5%,7.8%,4.4%,52.3%,72.8%,48.5%,61.2%,39.9%,50.6%,1.03,
