Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Davis Cup,6,,16,5,11,31.3%,5,3,2,60.0%,2005,2016,,2,1.04,1.6%,4.9%,75.4%,59.8%,41.7%,55.3%,46.6%,55.2%,30.0%
Gstaad,2,Clay,2,0,2,0.0%,1,0,1,0.0%,2009,2010,R32,2,0.57,4.2%,0.0%,80.4%,68.1%,39.4%,62.5%,21.5%,71.4%,100.0%
