Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Astana CH R32,L vs Sultanov,22% (2/9),100% (2/2),1/3,67% (6/9),17% (1/6),0/2,0/0,0/2,0/0,0/1
2018 Fergana CH R16,L vs Gerasimov,18% (2/11),50% (1/2),0/2,30% (3/10),33% (1/3),1/1,0/0,1/1,0/0,0/0
2018 Fergana CH R32,W vs Mertens,36% (5/14),100% (5/5),2/4,40% (6/15),33% (2/6),4/4,1/2,0/0,1/1,0/0
2018 Samarkand CH R32,L vs Yang,38% (3/8),0% (0/3),0/3,75% (6/8),33% (2/6),0/0,0/0,0/1,0/0,0/1
2018 Karshi CH R32,L vs Gerasimov,0% (0/10),- (0/0),0/2,44% (4/9),50% (2/4),0/0,0/0,2/2,0/0,1/1
2017 Brescia CH R32,L vs Davidovich Fokina,0% (0/10),- (0/0),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2017 Chengdu CH R32,L vs He,11% (1/9),100% (1/1),1/4,44% (4/9),0% (0/4),0/1,0/0,1/1,0/0,1/1
2017 Astana CH R32,L vs Milojevic,25% (2/8),50% (1/2),0/4,71% (5/7),0% (0/5),0/1,0/0,1/2,0/0,1/1
2017 Samarkand CH R32,L vs Gabashvili,44% (4/9),0% (0/4),0/1,56% (5/9),40% (2/5),0/0,0/0,0/2,0/0,0/1
2017 Karshi CH R32,L vs Balaji,50% (4/8),25% (1/4),1/4,75% (6/8),17% (1/6),1/1,0/0,0/1,0/0,0/1
2016 Aptos CH R32,L vs Matosevic,14% (1/7),0% (0/1),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2016 Recanati CH R32,W vs Massara,44% (4/9),100% (4/4),1/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2016 Estoril Q2,L vs Robert,31% (4/13),50% (2/4),0/3,38% (5/13),20% (1/5),2/2,1/1,0/1,0/0,0/0
2016 Estoril Q1,W vs De Schepper,21% (3/14),67% (2/3),0/2,36% (5/14),60% (3/5),1/1,1/1,0/0,0/0,0/0
2016 Bucharest Q2,L vs Linzer,27% (4/15),25% (1/4),0/3,38% (6/16),33% (2/6),1/1,0/0,3/4,0/0,3/3
2016 Bucharest Q1,W vs Mayer,36% (4/11),50% (2/4),0/0,40% (4/10),100% (4/4),1/1,0/0,0/0,0/0,0/0
2016 Kazan CH R16,L vs Ivashka,13% (1/8),0% (0/1),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,0/1
2016 Kazan CH R32,W vs Gerasimov,23% (3/13),100% (3/3),0/2,15% (2/13),0% (0/2),2/2,1/1,0/0,1/1,0/0
2016 Jonkoping CH R32,W vs Setkic,40% (4/10),50% (2/4),0/0,20% (2/10),100% (2/2),1/1,0/0,2/2,0/0,0/0
2016 Quimper CH R16,L vs Sijsling,22% (2/9),0% (0/2),0/3,63% (5/8),40% (2/5),0/0,0/0,1/1,0/0,0/0
2018 (5 matches),,23.1%,66.7%,21.4%,49.0%,32.0%,71.4%,50.0%,50.0%,100.0%,33.3%
2017 (5 matches),,25.0%,27.3%,13.3%,52.4%,13.6%,33.3%,-,50.0%,-,60.0%
2016 (17 matches),,26.5%,57.4%,8.3%,32.0%,36.9%,80.0%,90.0%,80.0%,100.0%,85.7%
2015 (21 matches),,30.9%,57.4%,9.3%,33.6%,29.7%,84.8%,85.7%,67.9%,85.7%,63.6%
2014 (36 matches),,33.8%,72.0%,16.4%,31.3%,46.4%,81.9%,83.8%,77.8%,90.5%,60.0%
Career (135 matches),,30.7%,64.8%,15.1%,32.7%,39.8%,82.5%,86.4%,73.7%,92.5%,64.2%
