Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Astana CH R32,L vs Sultanov,0.96,0.62,45.1,2.1,3.6%,50.0%,0.0%,44.4%,32.0%,36.8%
2018 Fergana CH R16,L vs Gerasimov,0.88,0.67,47.1,2.0,5.9%,70.6%,6.5%,54.8%,36.1%,18.8%
2018 Fergana CH R32,W vs Mertens,1.32,1.45,62.6,3.8,2.0%,56.0%,8.3%,64.6%,43.9%,43.2%
2018 Samarkand CH R32,L vs Yang,0.92,0.59,42.3,2.0,3.3%,50.0%,0.0%,48.3%,27.6%,38.5%
2018 Karshi CH R32,L vs Gerasimov,0.90,0.31,41.9,2.0,0.0%,63.6%,9.7%,61.3%,12.5%,13.6%
2017 Brescia CH R32,L vs Davidovich Fokina,0.79,0.42,31.7,2.1,3.8%,61.5%,17.4%,65.2%,23.1%,16.0%
2017 Chengdu CH R32,L vs He,0.82,0.49,35.7,2.0,0.0%,40.0%,8.7%,65.2%,45.8%,9.1%
2017 Astana CH R32,L vs Milojevic,0.81,0.46,34.9,2.6,0.0%,47.6%,0.0%,31.6%,24.0%,45.5%
2017 Samarkand CH R32,L vs Gabashvili,0.89,0.69,49.6,2.4,5.3%,65.8%,0.0%,48.6%,26.5%,40.0%
2017 Karshi CH R32,L vs Balaji,0.95,0.60,49.3,2.3,7.7%,53.8%,13.0%,34.8%,34.5%,35.7%
2016 Aptos CH R32,L vs Matosevic,0.86,0.38,29.6,2.3,0.0%,47.6%,5.0%,30.0%,26.1%,27.8%
2016 Recanati CH R32,W vs Massara,1.30,1.74,41.6,2.3,7.1%,71.4%,0.0%,60.9%,50.0%,39.1%
2016 Estoril Q2,L vs Robert,0.96,0.80,60.2,10.4,0.0%,62.3%,7.7%,55.8%,38.1%,30.0%
2016 Estoril Q1,W vs De Schepper,1.18,1.12,78.6,3.1,5.7%,62.3%,4.1%,61.2%,33.3%,39.5%
2016 Bucharest Q2,L vs Linzer,0.99,0.81,67.7,2.7,3.6%,58.9%,3.8%,65.4%,26.9%,35.6%
2016 Bucharest Q1,W vs Mayer,1.18,1.30,54.0,2.4,0.0%,69.6%,2.4%,59.5%,40.0%,37.5%
2016 Kazan CH R16,L vs Ivashka,0.83,0.52,39.0,2.1,3.7%,40.7%,9.1%,68.2%,26.9%,32.0%
2016 Kazan CH R32,W vs Gerasimov,1.33,1.37,46.6,2.4,5.1%,61.5%,10.8%,70.3%,30.0%,41.2%
2016 Jonkoping CH R32,W vs Setkic,1.13,1.33,60.4,2.8,15.8%,78.9%,17.1%,60.0%,40.0%,30.3%
2016 Quimper CH R16,L vs Sijsling,0.93,0.66,48.3,2.0,3.2%,61.3%,7.1%,46.4%,25.7%,40.6%
2018 (5 matches),,1.02,0.76,49.3,2.2,2.9%,58.3%,5.4%,56.0%,32.3%,30.9%
2017 (5 matches),,0.86,0.55,41.2,2.3,3.7%,55.1%,7.3%,49.6%,30.4%,29.9%
2016 (17 matches),,1.07,0.99,59.0,2.7,7.8%,63.0%,9.8%,61.8%,33.5%,35.9%
2015 (21 matches),,1.02,0.97,50.8,2.4,9.1%,62.2%,9.8%,63.2%,35.9%,34.5%
2014 (36 matches),,1.05,1.18,56.6,2.7,7.6%,65.2%,11.3%,65.8%,38.4%,38.9%
Career (135 matches),,1.05,1.04,55.4,2.6,8.0%,64.0%,10.0%,63.7%,36.4%,35.6%
