Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Anabel Medina Garrigues [ESP],2,5,28.6%,4,3,1,75.0%,2003,2011,3,0.85,1.7%,8.5%,58.0%,60.2%,34.7%,49.5%,43.2%,60.4%,38.7%
7,Mariana Diaz Oliva [ARG],3,4,42.9%,1,0,1,0.0%,1995,2005,0,,,,,,,,,,
6,Lindsay Lee Waters [USA],2,4,33.3%,1,1,0,100.0%,2002,2011,1,1.32,3.4%,5.2%,60.3%,62.9%,56.5%,60.3%,52.5%,33.3%,38.5%
6,Alina Jidkova [RUS],4,2,66.7%,0,0,0,-,2000,2008,0,,,,,,,,,,
5,Vera Dushevina [RUS],1,4,20.0%,0,0,0,-,2006,2013,3,0.98,2.0%,4.9%,62.3%,61.0%,51.6%,57.5%,41.6%,45.8%,50.0%
5,Eleni Daniilidou [GRE],2,3,40.0%,1,1,0,100.0%,2004,2009,0,,,,,,,,,,
5,Milagros Sequera [VEN],2,3,40.0%,0,0,0,-,2000,2005,0,,,,,,,,,,
5,Fabiola Zuluaga [COL],1,4,20.0%,0,0,0,-,1998,2005,0,,,,,,,,,,
4,Anna Tatishvili [GEO],2,2,50.0%,0,0,0,-,2008,2013,1,1.25,3.8%,7.7%,60.3%,68.1%,32.3%,53.8%,57.8%,69.2%,58.3%
4,Sharon Fichman [CAN],2,2,50.0%,0,0,0,-,2010,2013,2,1.18,2.1%,7.0%,65.0%,65.6%,32.0%,53.8%,54.7%,52.9%,71.4%
4,Maria Fernanda Alves [BRA],4,0,100.0%,1,1,0,100.0%,1999,2011,0,,,,,,,,,,
4,Polona Hercog [SLO],1,3,25.0%,1,0,1,0.0%,2009,2010,2,1.09,0.6%,6.2%,71.4%,57.4%,54.3%,56.5%,47.2%,52.6%,55.0%
4,Klara Koukalova [CZE],3,1,75.0%,0,0,0,-,2001,2010,0,,,,,,,,,,
4,Barbora Zahlavova Strycova [CZE],1,3,25.0%,0,0,0,-,2003,2009,0,,,,,,,,,,
4,Melinda Czink [HUN],1,3,25.0%,0,0,0,-,2001,2007,0,,,,,,,,,,
