Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,3,1,2,33.3%,3-3,50.0%,28-31,47.5%,1-0,100.0%,0,,,,,,,,,,,,R16 (Port St Lucie FL 25K)
2013,22,13,9,59.1%,27-23,54.0%,229-212,51.9%,1-1,50.0%,0,,,,,,,,,,,,F (Cali)
2012,18,10,8,55.6%,21-19,52.5%,184-183,50.1%,4-1,80.0%,0,,,,,,,,,,,,F (Montpellier 25K)
2011,32,15,17,46.9%,34-41,45.3%,329-348,48.6%,3-4,42.9%,0,,,,,,,,,,,,SF (3x)
2010,9,3,6,33.3%,7-14,33.3%,92-111,45.3%,1-2,33.3%,0,,,,,,,,,,,,QF (Cali 75K)
2009,17,8,9,47.1%,19-20,48.7%,183-181,50.3%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
2008,7,2,5,28.6%,4-10,28.6%,55-73,43.0%,0-1,0.0%,0,,,,,,,,,,,,QF (Troy AL 50K)
2007,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Bratislava 1 100K)
2005,6,3,3,50.0%,6-8,42.9%,60-68,46.9%,1-0,100.0%,0,,,,,,,,,,,,QF (Orange CA 50K)
2004,23,16,7,69.6%,35-22,61.4%,289-246,54.0%,5-4,55.6%,0,,,,,,,,,,,,W (Orbetello 75K)
2003,35,26,9,74.3%,52-26,66.7%,403-308,56.7%,3-3,50.0%,0,,,,,,,,,,,,W (2x)
2002,16,7,9,43.8%,15-20,42.9%,141-165,46.1%,2-0,100.0%,0,,,,,,,,,,,,QF (2x)
2001,14,9,5,64.3%,20-13,60.6%,168-133,55.8%,1-1,50.0%,0,,,,,,,,,,,,F (Hallandale Beach FL 25K)
2000,54,36,18,66.7%,63-42,60.0%,518-447,53.7%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
1999,24,16,8,66.7%,32-18,64.0%,240-199,54.7%,2-2,50.0%,0,,,,,,,,,,,,W (Santiago 10K)
1998,23,14,9,60.9%,25-20,55.6%,209-196,51.6%,5-4,55.6%,0,,,,,,,,,,,,SF (3x)
1997,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,0,,,,,,,,,,,,R32 (2x)
1996,4,2,2,50.0%,4-4,50.0%,31-35,47.0%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1995,3,1,2,33.3%,3-4,42.9%,33-35,48.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (ITF Bucaramanga)
1994,6,4,2,66.7%,8-7,53.3%,74-63,54.0%,0-2,0.0%,0,,,,,,,,,,,,SF (ITF Medellin)
Career,319,186,133,58.3%,378-320,54.2%,3284-3071,51.7%,34-31,52.3%,0,,,,,,,,,,,,
