Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
23,Martina Navratilova [USA],2,21,8.7%,4,1,3,25.0%,1981,1989,0,,,,,,,,,,
16,Helena Sukova [CZE],5,11,31.3%,8,4,4,50.0%,1982,1990,0,,,,,,,,,,
14,Steffi Graf [GER],2,12,14.3%,2,0,2,0.0%,1984,1990,0,,,,,,,,,,
13,Zina Garrison [USA],6,7,46.2%,3,1,2,33.3%,1982,1992,0,,,,,,,,,,
13,Chris Evert [USA],0,13,0.0%,1,0,1,0.0%,1981,1987,0,,,,,,,,,,
11,Eva Pfaff [GER],11,0,100.0%,2,1,1,50.0%,1980,1990,0,,,,,,,,,,
10,Hana Mandlikova [AUS],4,6,40.0%,2,1,1,50.0%,1981,1987,0,,,,,,,,,,
10,Bettina Bunge [GER],5,5,50.0%,3,2,1,66.7%,1980,1986,0,,,,,,,,,,
9,Pam Shriver [USA],2,7,22.2%,2,0,2,0.0%,1983,1992,0,,,,,,,,,,
9,Wendy Turnbull [AUS],6,3,66.7%,3,1,2,33.3%,1982,1986,0,,,,,,,,,,
8,Raffaella Reggi Concato [ITA],6,2,75.0%,3,2,1,66.7%,1986,1991,0,,,,,,,,,,
8,Sylvia Hanika [GER],5,3,62.5%,1,1,0,100.0%,1979,1987,0,,,,,,,,,,
8,Marcella Mesker [NED],7,1,87.5%,1,0,1,0.0%,1981,1986,0,,,,,,,,,,
8,Kathy Rinaldi Stunkel [USA],3,5,37.5%,3,1,2,33.3%,1981,1986,0,,,,,,,,,,
8,Sabina Simmonds [ITA],7,1,87.5%,2,1,1,50.0%,1980,1984,0,,,,,,,,,,
