Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1988 Australian Open SF,L vs Graf,71.1%,43.8%,6.7%,1/2,2.49,28.6%,73.1%,42.1%,11.5%,2.45,34.8%,81.3%,46.2%,0.0%,2.68,0.0%
1986 Amelia Island F,L vs Graf,87.4%,57.7%,5.0%,5/1,2.20,20.5%,86.0%,55.4%,7.0%,2.19,26.6%,93.8%,63.3%,0.0%,2.27,0.0%
1985 Australian Open SF,L vs Evert,75.0%,42.2%,15.0%,5/4,1.75,7.7%,73.2%,26.7%,22.0%,1.80,11.4%,88.2%,73.3%,0.0%,1.67,0.0%
Career (3 matches),,80.8%,51.4%,8.0%,61.1%,2.08,17.0%,80.4%,46.3%,11.8%,2.10,22.9%,89.2%,62.1%,0.0%,2.03,0.0%
