Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2020 ITF Midland R32,W vs Zacarias,0.0%,-,11.7%,100.0%,11.6%,17.9%,7.7%,4.3%,16.7%,0.3%,0.0%,-47,-56
2019 US Open R64,L vs Goerges,0.0%,-,5.0%,83.3%,5.3%,0.0%,0.0%,5.5%,11.1%,0.0%,-,-62,-28
2019 US Open R128,W vs Kudermetova,0.0%,-,3.1%,100.0%,8.0%,20.0%,0.0%,1.8%,12.5%,1.0%,100.0%,-106,-40
2019 Toronto R32,L vs Bertens,0.0%,-,8.8%,25.0%,5.7%,5.6%,0.0%,1.1%,0.0%,1.5%,0.0%,-21,-39
2019 Charleston R64,L vs Bolsova,0.0%,-,12.3%,87.5%,6.8%,21.9%,0.0%,9.8%,33.3%,1.4%,20.0%,-53,-79
2018 Charleston R64,L vs Stollar,0.0%,-,0.0%,0.0%,8.1%,25.0%,0.0%,0.0%,0.0%,1.2%,0.0%,-101,-72
Career (6 matches),,0.0%,-,6.9%,81.3%,7.9%,16.7%,1.7%,4.2%,16.7%,0.9%,23.1%,-62,-55
