Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2020 ITF Midland R32,W vs Zacarias,8.2%,14.8%,56.6%,11.4%,18.2%,64.1%,11.1%,69.2%,100.0%,0.0%,7.1%,35.7%,0.0%,75.0%,-,-119
2019 US Open R64,L vs Goerges,27.1%,30.5%,35.7%,22.9%,28.6%,37.0%,6.3%,52.6%,60.0%,34.8%,34.8%,33.3%,18.2%,58.3%,100.0%,-54
2019 US Open R128,W vs Kudermetova,37.7%,37.7%,61.1%,42.9%,42.9%,70.8%,5.6%,54.2%,100.0%,29.4%,29.4%,41.7%,0.0%,66.7%,-,23
2019 Toronto R32,L vs Bertens,14.0%,18.0%,35.7%,11.4%,17.1%,41.9%,18.8%,73.7%,40.0%,21.4%,21.4%,18.2%,20.0%,100.0%,-,-23
2019 Charleston R64,L vs Bolsova,4.5%,12.1%,50.0%,6.5%,17.4%,53.5%,19.0%,72.0%,66.7%,0.0%,0.0%,42.1%,10.0%,77.8%,66.7%,-119
2018 Charleston R64,L vs Stollar,26.0%,26.0%,34.3%,35.7%,35.7%,38.9%,57.1%,28.6%,0.0%,15.0%,15.0%,29.4%,30.0%,50.0%,50.0%,6
Career (6 matches),,19.3%,23.1%,46.3%,20.9%,26.1%,52.2%,18.4%,60.6%,60.9%,17.8%,18.7%,34.1%,13.6%,66.7%,71.4%,-1
