Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 New York Q3,L vs Potapova,25% (4/16),50% (2/4),0/2,27% (4/15),0% (0/4),2/2,1/1,0/2,0/0,0/1
2019 W60 Rome QF,L vs Errani,53% (8/15),75% (6/8),3/7,50% (8/16),0% (0/8),2/5,2/2,0/0,0/0,0/0
2019 W60 Brescia R16,L vs Chiesa,44% (4/9),75% (3/4),3/6,75% (6/8),0% (0/6),0/2,0/0,0/0,0/0,0/0
2019 Roland Garros Q2,L vs Gatto Monticone,53% (9/17),56% (5/9),2/7,52% (11/21),18% (2/11),1/5,0/0,2/4,0/0,0/0
2019 Roland Garros Q1,W vs Mchale,31% (4/13),100% (4/4),2/3,38% (5/13),40% (2/5),2/3,0/0,0/0,0/0,0/0
2019 W100 Bonita Springs FL QF,W vs Chirico,31% (5/16),100% (5/5),3/5,47% (7/15),29% (2/7),3/4,1/1,1/1,0/0,1/1
2019 W100 Bonita Springs FL R16,W vs Rogers,60% (6/10),83% (5/6),0/1,22% (2/9),50% (1/2),3/3,0/1,0/0,0/1,0/0
2019 W100 Bonita Springs FL R32,W vs Manasse,40% (4/10),100% (4/4),1/2,36% (4/11),50% (2/4),3/3,1/2,0/0,1/1,0/0
2019 W80 Charlottesville VA R32,L vs Mcnally,64% (7/11),71% (5/7),1/5,58% (7/12),14% (1/7),2/4,0/0,1/2,0/0,0/1
2019 W80 Dothan AL SF,L vs Kucova,58% (7/12),71% (5/7),2/5,75% (9/12),33% (3/9),1/5,0/1,1/1,0/0,0/0
2019 Bogota R32,L vs Paolini,31% (4/13),75% (3/4),0/4,50% (7/14),29% (2/7),2/3,1/2,0/1,0/0,0/1
2019 Bogota Q2,L vs Haddad Maia,43% (6/14),67% (4/6),2/6,53% (8/15),13% (1/8),1/3,0/1,0/1,0/0,0/1
2019 Bogota Q1,W vs Samudio,83% (5/6),100% (5/5),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2019 Charleston R64,L vs Bolsova,18% (2/11),100% (2/2),0/4,70% (7/10),43% (3/7),1/2,0/0,0/0,0/0,0/0
2019 Charleston Q2,W vs Day,40% (4/10),75% (3/4),1/1,20% (2/10),50% (1/2),2/3,2/2,0/0,1/1,0/0
2019 Charleston Q1,W vs Ho,67% (6/9),100% (6/6),3/3,44% (4/9),25% (1/4),3/5,1/2,0/0,1/1,0/0
2019 Indian Wells Q1,L vs Doi,30% (3/10),100% (3/3),2/5,78% (7/9),29% (2/7),0/3,0/0,1/1,0/0,0/0
2019 Indian Wells 125K QF,L vs Diyas,10% (1/10),100% (1/1),0/2,56% (5/9),40% (2/5),0/1,0/0,1/2,0/0,1/1
2019 Indian Wells 125K R16,W vs Bacsinszky,71% (10/14),60% (6/10),3/6,54% (7/13),14% (1/7),2/5,0/0,0/0,0/0,0/0
2019 Indian Wells 125K R32,W vs Zhu,46% (6/13),67% (4/6),2/4,46% (6/13),33% (2/6),3/4,2/2,0/0,1/1,0/0
2019 (25 matches),,43.0%,76.8%,39.1%,46.9%,24.3%,58.5%,69.6%,55.0%,75.0%,50.0%
2018 (16 matches),,48.8%,80.2%,46.8%,52.8%,18.8%,56.7%,76.9%,53.3%,66.7%,60.0%
2017 (31 matches),,50.9%,79.2%,41.7%,47.4%,26.6%,65.5%,64.9%,56.5%,82.4%,37.5%
2016 (20 matches),,50.5%,80.0%,35.4%,46.3%,22.3%,72.2%,63.6%,61.1%,85.7%,57.1%
2015 (5 matches),,65.6%,70.0%,43.8%,35.5%,27.3%,69.6%,62.5%,100.0%,50.0%,-
Career (97 matches),,49.1%,78.2%,40.8%,47.2%,23.8%,64.0%,67.0%,59.3%,76.2%,50.0%
