Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,208,97,111,46.6%,217-234,48.1%,2016-2053,49.5%,21-25,45.7%,0,,,,,,,,,,,
Clay,99,44,55,44.4%,96-110,46.6%,893-931,49.0%,12-11,52.2%,0,,,,,,,,,,,
Grass,41,12,29,29.3%,29-59,33.0%,370-459,44.6%,3-7,30.0%,0,,,,,,,,,,,
Carpet,34,16,18,47.1%,30-34,46.9%,276-288,48.9%,10-5,66.7%,0,,,,,,,,,,,
Grand Slams,75,29,46,38.7%,73-101,42.0%,743-837,47.0%,6-7,46.2%,0,,,,,,,,,,,
Premiers,14,6,8,42.9%,13-17,43.3%,136-143,48.7%,0-1,0.0%,0,,,,,,,,,,,
Internationals,15,4,11,26.7%,12-21,36.4%,142-165,46.3%,1-3,25.0%,0,,,,,,,,,,,
Finals,6,0,6,0.0%,1-9,10.0%,32-56,36.4%,1-3,25.0%,0,,,,,,,,,,,
Semi-finals,10,6,4,60.0%,10-8,55.6%,89-82,52.0%,2-2,50.0%,0,,,,,,,,,,,
Quarter-finals,25,10,15,40.0%,21-30,41.2%,203-245,45.3%,3-2,60.0%,0,,,,,,,,,,,
vs Righties,240,89,151,37.1%,207-297,41.1%,2148-2428,46.9%,25-38,39.7%,0,,,,,,,,,,,
vs Lefties,18,3,15,16.7%,10-32,23.8%,149-231,39.2%,2-1,66.7%,0,,,,,,,,,,,
vs Top 10,34,3,31,8.8%,11-59,15.7%,204-387,34.5%,3-3,50.0%,0,,,,,,,,,,,
