Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Guayaquil Q2,W vs Duran Vinueza,0.83,2.59,39.7,2.0,-,88.2%,-,71.4%,68.6%,51.5%
2019 W15 Cancun QF,L vs Pedretti,0.95,0.38,34.1,2.1,-,47.8%,-,33.3%,28.6%,16.7%
2019 W15 Cancun R16,L vs Carle,1.13,0.67,49.5,3.0,-,48.6%,-,36.4%,34.8%,33.3%
2019 W15 Cancun R32,W vs Boulais,1.05,2.00,36.2,2.2,-,67.9%,-,82.6%,53.1%,43.3%
2019 W15 Cancun R32,W vs Tran,1.29,3.39,26.0,2.0,-,77.3%,-,72.2%,61.1%,70.6%
2019 W15 Cancun R32,L vs Weedon,0.95,0.63,43.6,2.0,-,44.8%,-,46.2%,42.3%,29.2%
2019 W15 Cancun R32,W vs Washington,1.01,1.24,75.4,4.4,8.0%,66.0%,0.0%,63.6%,42.3%,44.0%
2017 Catanduva $15K F,L vs Kurata,0.99,0.56,44.3,2.1,-,53.3%,-,44.8%,20.0%,40.0%
2017 Catanduva $15K SF,W vs Lucero,1.12,1.21,66.5,2.2,7.9%,50.0%,2.9%,55.9%,57.9%,44.7%
2017 Encarnacion $15K R16,L vs Martinich,0.98,0.97,85.8,3.7,2.9%,45.7%,0.0%,47.8%,52.6%,52.9%
2017 Lambare $15K R16,W vs Krywoj,1.11,2.34,37.1,2.0,0.0%,80.0%,4.8%,76.2%,38.5%,54.2%
2017 Lambare $15K R32,W vs Tomita,1.19,1.75,41.7,2.7,0.0%,65.5%,0.0%,53.8%,62.5%,54.5%
2017 Antalya $15K R16,L vs Morvayova,0.87,0.84,62.5,17.5,0.0%,47.9%,0.0%,53.5%,55.0%,40.5%
2017 Antalya $15K R32,L vs Anshba,0.85,0.68,49.8,2.3,3.4%,48.3%,0.0%,50.0%,46.7%,34.5%
2017 Antalya $15K QF,L vs Ostlund,0.92,0.88,73.2,5.0,0.0%,56.3%,0.0%,53.3%,45.8%,40.0%
2017 Antalya $15K R32,W vs Escauriza,1.09,1.45,45.7,2.6,0.0%,57.7%,8.7%,60.9%,41.7%,67.6%
2017 Antalya $15K R16,L vs Gatica,1.04,0.76,53.1,2.2,0.0%,53.3%,0.0%,54.5%,34.1%,33.3%
2017 Antalya $15K R32,W vs Lee,1.13,2.03,32.9,2.0,0.0%,59.1%,0.0%,65.0%,77.3%,59.1%
2017 Antalya $15K R32,L vs Papamichail,0.85,0.47,31.4,2.0,0.0%,46.2%,0.0%,38.5%,37.5%,26.1%
2017 Campos Do Jordao $15K R32,W vs Sanchez,1.07,2.29,32.4,2.4,15.0%,70.0%,0.0%,68.4%,63.6%,68.2%
2019 (7 matches),,1.02,1.12,48.2,2.3,8.0%,61.2%,0.0%,56.8%,47.8%,42.0%
2017 (25 matches),,1.01,1.02,55.1,2.5,2.5%,53.2%,1.0%,53.1%,47.3%,47.5%
2016 (10 matches),,0.98,0.97,59.0,3.0,3.4%,56.7%,2.9%,55.7%,43.5%,42.7%
2015 (11 matches),,1.06,1.20,55.3,2.3,2.3%,54.8%,2.5%,55.9%,50.4%,51.6%
2014 (7 matches),,1.10,1.20,55.9,2.8,6.3%,58.9%,2.1%,49.0%,50.2%,50.0%
Career (76 matches),,1.01,1.06,55.0,2.5,3.2%,55.8%,2.0%,53.7%,47.4%,46.9%
