Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2022-10-10),1156,10,,,,,,,,,1042,23,,
2020,672,44,,,,,,,,,640,73,,
2019,718,33,,,,,,,,,623,67,,
2018,,,,,,,,,,,515,68,,
2017,751,23,,,,,,,,,658,51,,
2016,1160,5,,,,,,,,,833,26,,
2015,633,33,,,,,,,,,557,66,,
2014,470,58,,,,,,,,,391,111,,
2013,395,108,,,,,,,,,398,136,,
2012,510,58,,,,,,,,,471,92,,
2011,586,49,,,,,,,,,538,79,,
2010,773,22,,,,,,,,,714,35,,
