Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Maxime Janvier [FRA],1,3,25.0%,3,2,1,66.7%,2017,2022,4,0.82,4.5%,2.6%,61.5%,65.6%,56.7%,62.2%,31.0%,63.3%,28.6%
3,Ilya Ivashka [BLR],0,3,0.0%,1,0,1,0.0%,2019,2025,3,0.60,2.2%,2.7%,55.9%,59.6%,36.6%,49.5%,30.5%,55.6%,7.7%
3,Alexis Gautier [FRA],3,0,100.0%,0,0,0,-,2017,2022,3,1.42,4.6%,3.4%,59.8%,75.0%,52.9%,66.1%,48.0%,66.7%,52.2%
3,Jaume Munar [ESP],0,3,0.0%,0,0,0,-,2019,2023,3,0.62,4.5%,2.3%,55.9%,62.6%,46.2%,55.4%,27.9%,57.7%,50.0%
3,Evan Furness [FRA],2,1,66.7%,0,0,0,-,2018,2023,3,1.05,7.0%,3.2%,59.5%,70.0%,45.3%,60.0%,42.1%,55.6%,55.6%
3,Skander Mansouri [TUN],1,2,33.3%,2,0,2,0.0%,2017,2022,1,0.89,2.2%,5.6%,59.6%,54.7%,58.3%,56.2%,39.1%,62.5%,22.2%
3,Kimmer Coppejans [BEL],1,2,33.3%,0,0,0,-,2019,2022,3,0.86,11.1%,4.0%,51.8%,78.6%,46.9%,63.3%,31.7%,68.2%,21.4%
3,Ulises Blanch [USA],1,2,33.3%,1,1,0,100.0%,2020,2022,3,0.89,3.3%,5.2%,58.8%,71.1%,52.4%,63.4%,32.5%,40.0%,25.0%
3,Alexandre Muller [FRA],1,2,33.3%,0,0,0,-,2018,2022,3,0.84,10.6%,3.2%,53.7%,66.3%,40.2%,54.3%,38.4%,42.1%,61.5%
3,Quentin Halys [FRA],1,2,33.3%,2,2,0,100.0%,2018,2021,3,0.81,5.5%,3.1%,53.1%,73.5%,41.6%,58.6%,33.6%,61.3%,46.2%
3,Steven Diez [CAN],1,2,33.3%,2,0,2,0.0%,2017,2021,2,0.93,6.7%,2.5%,67.2%,70.0%,43.6%,61.3%,35.9%,50.0%,33.3%
3,Alberto Romero De Avila Senise [ESP],2,1,66.7%,0,0,0,-,2017,2018,1,1.60,2.0%,5.9%,47.1%,79.2%,55.6%,66.7%,53.5%,85.7%,83.3%
2,Jesper De Jong [NED],1,1,50.0%,0,0,0,-,2022,2025,1,0.24,4.1%,2.7%,56.8%,66.7%,37.5%,54.1%,11.1%,70.0%,0
2,Pavel Kotov [RUS],1,1,50.0%,0,0,0,-,2018,2024,2,0.98,3.6%,2.2%,56.9%,67.9%,37.3%,54.7%,44.3%,53.3%,50.0%
2,Nick Chappell [USA],1,1,50.0%,0,0,0,-,2017,2024,0,,,,,,,,,,
