Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Marrakech R32,L vs De Jong,57.8%,15.4%,2.2%,1/0,2.04,10.7%,64.0%,12.5%,0.0%,1.91,16.7%,52.6%,20.0%,5.3%,2.18,3.8%
2020 Roland Garros R128,L vs Isner,58.9%,37.2%,4.1%,2/1,-,0.0%,59.2%,37.9%,2.0%,-,0.0%,60.9%,35.7%,8.7%,-,0.0%
2020 Australian Open Q1,L vs Darcis,80.8%,50.8%,2.7%,1/1,2.17,73.3%,72.7%,46.9%,2.3%,2.21,87.5%,96.4%,55.6%,3.6%,2.12,57.1%
2019 Bergamo CH R32,W vs Griekspoor,75.8%,48.9%,4.8%,1/2,2.25,14.7%,73.7%,46.4%,2.6%,2.03,31.3%,86.4%,52.6%,9.1%,2.44,0.0%
Career (4 matches),,69.2%,41.7%,3.6%,55.6%,2.14,23.3%,67.3%,39.0%,1.9%,2.04,31.3%,76.1%,45.7%,6.5%,2.23,14.4%
