Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,3,0,3,0.0%,1-5,16.7%,18-34,34.6%,0-0,-,3,68.0%,3.7%,6.7%,4.0%,63.3%,68.4%,41.8%,58.7%,35.5%,45.4%,0.86,R32 (3x)
2022,8,3,5,37.5%,7-11,38.9%,86-95,47.5%,2-2,50.0%,8,78.2%,17.8%,9.0%,3.6%,61.7%,70.7%,45.1%,60.9%,35.3%,48.8%,0.90,QF (Forli 1)
2021,20,7,13,35.0%,15-29,34.1%,175-235,42.7%,2-1,66.7%,20,65.9%,18.8%,5.6%,3.1%,58.9%,63.1%,47.0%,56.4%,34.8%,46.2%,0.80,SF (Maia 2)
2020,11,3,8,27.3%,6-17,26.1%,96-129,42.7%,1-0,100.0%,11,61.4%,22.7%,4.9%,3.2%,60.0%,63.8%,42.7%,55.3%,36.6%,46.6%,0.82,R16 (3x)
2019,43,18,25,41.9%,41-52,44.1%,409-467,46.7%,8-6,57.1%,43,70.3%,22.1%,7.8%,3.2%,58.5%,67.7%,46.1%,58.8%,36.8%,48.2%,0.89,QF (3x)
2018,32,16,16,50.0%,37-33,52.9%,342-336,50.4%,5-3,62.5%,32,76.9%,22.7%,8.5%,4.0%,56.7%,71.5%,49.0%,61.8%,37.8%,50.0%,0.99,SF (Mouilleron-Le-Captif)
2017,3,1,2,33.3%,2-4,33.3%,19-31,38.0%,0-0,-,3,53.8%,20.8%,2.5%,5.1%,55.4%,58.6%,42.9%,51.6%,35.5%,44.0%,0.73,R16 (Rome)
2016,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,66.7%,10.0%,8.6%,7.1%,51.4%,61.1%,52.9%,57.1%,32.3%,45.5%,0.75,R32 (Jonkoping)
Career,121,48,73,39.7%,109-153,41.6%,1152-1339,46.2%,18-12,60.0%,121,70.7%,20.9%,7.3%,3.5%,58.4%,67.6%,46.6%,58.9%,36.6%,48.1%,0.89,
