Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),597,78,,,,,,,,,1477,13,,
2025,492,107,,,,,,,,,1223,24
2024,471,112,,,,,,,,,541,111
2023,646,62,,,,,,,,,,
2022,891,19,,,,,,,,,,
2021,410,133,,,,,,,,,,
2020,406,117,,,,,,,,,778,47
2019,678,38,,,,,,,,,878,30
2018,452,59,,,,,,,,,615,38
2017,366,110,,,,,,,,,730,38
2016,249,194,,,,,,,,,589,63
2015,477,61,,,,,,,,,429,105
2014,720,22,,,,,,,,,,
2013,475,76,,,,,,,,,510,88
2012,524,54,,,,,,,,,450,99
2011,323,150,,,,,,,,,597,60
2010,277,187,,,,,,,,,,
2009,386,93,,,,,,,,,,
2008,519,34,,,,,,,,,,
