Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,37,21,16,56.8%,46-37,55.4%,393-360,52.2%,5-2,71.4%,35,65.5%,39.4%,3.0%,4.5%,62.6%,63.8%,43.7%,56.3%,45.8%,51.1%,1.05,F (W35 Darwin)
2024,57,37,20,64.9%,77-52,59.7%,650-518,55.7%,6-5,54.5%,0,,,,,,,,,,,,W (W15 Sapporo)
2023,24,11,13,45.8%,24-27,47.1%,245-246,49.9%,3-5,37.5%,0,,,,,,,,,,,,SF (W25 Makinohara)
2022,9,2,7,22.2%,5-15,25.0%,77-101,43.3%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2021,25,12,13,48.0%,26-29,47.3%,233-255,47.7%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
2020,12,10,2,83.3%,22-6,78.6%,156-106,59.5%,1-1,50.0%,0,,,,,,,,,,,,W (W25 Perth)
2019,26,11,15,42.3%,27-32,45.8%,258-281,47.9%,1-1,50.0%,0,,,,,,,,,,,,W (W15 Antalya)
2018,26,9,17,34.6%,21-37,36.2%,238-286,45.4%,2-4,33.3%,1,55.6%,20.0%,0.0%,9.0%,65.7%,63.6%,26.1%,50.7%,37.7%,44.5%,0.77,SF (Osaka $25K)
2017,30,14,16,46.7%,29-33,46.8%,293-298,49.6%,2-1,66.7%,0,,,,,,,,,,,,F (Nishi Tama $15K)
2016,41,25,16,61.0%,57-35,62.0%,453-378,54.5%,2-1,66.7%,0,,,,,,,,,,,,W (Noto $25K)
2015,31,17,14,54.8%,36-32,52.9%,305-295,50.8%,2-4,33.3%,0,,,,,,,,,,,,SF (Tokyo Ariake $10K)
2014,15,5,10,33.3%,12-19,38.7%,127-148,46.2%,0-1,0.0%,0,,,,,,,,,,,,QF (Nishi Tama 10K)
2013,29,19,10,65.5%,40-23,63.5%,319-272,54.0%,5-2,71.4%,0,,,,,,,,,,,,W (Tokyo 10K)
2012,20,8,12,40.0%,20-25,44.4%,184-204,47.4%,0-0,-,0,,,,,,,,,,,,SF (Bangkok 10K)
2011,38,18,20,47.4%,41-44,48.2%,381-396,49.0%,1-4,20.0%,0,,,,,,,,,,,,SF (2x)
2010,37,23,14,62.2%,50-37,57.5%,418-368,53.2%,3-3,50.0%,0,,,,,,,,,,,,W (Pattaya 10K)
2009,40,24,16,60.0%,56-40,58.3%,459-420,52.2%,5-4,55.6%,0,,,,,,,,,,,,W (Niigata 10K)
2008,23,14,9,60.9%,30-20,60.0%,241-207,53.8%,2-1,66.7%,0,,,,,,,,,,,,F (Tokyo 10K)
2007,4,0,4,0.0%,1-8,11.1%,29-54,34.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
2006,2,1,1,50.0%,2-2,50.0%,17-15,53.1%,0-0,-,0,,,,,,,,,,,,R16 (Nagoya 25K)
Career,526,281,245,53.4%,622-553,52.9%,5476-5208,51.3%,42-40,51.2%,36,65.3%,38.9%,2.9%,4.7%,62.7%,63.8%,43.2%,56.1%,45.6%,50.9%,1.04,
