Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 Zhengzhou R32,W vs Hibi,13.6%,19.7%,61.5%,17.1%,28.6%,65.5%,61.1%,17.6%,0.0%,11.5%,11.5%,56.5%,38.5%,38.5%,0.0%,-7
Career (1 matches),,13.6%,19.7%,61.5%,17.1%,28.6%,65.5%,61.1%,17.6%,0.0%,11.5%,11.5%,56.5%,38.5%,38.5%,0.0%,-7
