Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Nonthaburi R32,L vs Ainitdinova,1.00,0.81,61.3,4.1,-,53.5%,-,46.2%,33.3%,47.8%
2019 W60 Fukuoka R16,L vs Marino,1.01,0.79,62.0,3.6,4.7%,60.5%,0.0%,43.9%,35.1%,39.4%
2019 W60 Fukuoka R32,W vs Jang,1.15,1.20,58.3,2.2,0.0%,50.0%,0.0%,48.8%,55.8%,50.0%
2019 W25 Hong Kong R32,L vs Hozumi,0.94,0.81,55.8,3.0,4.0%,60.0%,2.3%,45.5%,36.0%,44.9%
2019 W25 Kashiwa R32,W vs Sebov,1.01,1.14,67.6,7.4,0.0%,56.6%,0.0%,56.0%,50.0%,48.2%
2018 Anning R32,L vs Zheng,0.93,0.71,53.0,2.8,0.0%,54.3%,0.0%,46.9%,36.4%,39.3%
2017 Makinohara $25K QF,W vs Muramatsu,1.14,1.57,42.1,2.3,3.4%,62.1%,0.0%,64.3%,50.0%,51.5%
2017 Nanao $25K R32,L vs Bains,0.95,0.72,51.0,2.9,0.0%,38.7%,0.0%,53.3%,30.3%,51.6%
2017 Tianjin $25K R32,L vs Inoue,1.06,0.87,78.5,5.7,4.1%,57.1%,0.0%,34.8%,46.3%,41.7%
2017 Naiman $25K R32,L vs Sema,0.98,0.78,50.9,24.5,0.0%,57.1%,0.0%,40.5%,35.4%,45.5%
2017 Kurume $60K R32,L vs Shimizu,1.00,0.93,75.0,7.6,0.0%,44.4%,1.4%,52.2%,49.2%,47.5%
2017 Gifu $80K QF,L vs Nara,0.84,0.63,41.0,2.1,3.7%,51.9%,0.0%,41.7%,34.4%,45.2%
2017 Gifu $80K R16,W vs Cako,1.10,1.12,85.6,10.2,6.1%,60.6%,0.0%,47.6%,50.0%,42.9%
2017 Gifu $80K R32,W vs Kuwata,0.86,1.44,52.1,2.0,13.0%,65.2%,0.0%,61.9%,63.0%,59.3%
2017 Zhengzhou R16,L vs Diyas,0.89,0.76,54.9,2.2,3.1%,59.4%,0.0%,38.7%,45.0%,42.1%
2017 Zhengzhou R32,W vs Hibi,1.18,1.53,41.6,2.1,2.9%,70.6%,0.0%,53.1%,50.0%,48.1%
2017 Nanning $25K R32,L vs Guo,1.02,0.66,48.9,2.5,0.0%,42.4%,3.2%,48.4%,30.8%,40.9%
2017 Kashiwa $25K R32,L vs Minokoshi,0.78,0.62,39.6,2.0,0.0%,45.2%,0.0%,59.3%,50.0%,25.9%
2017 Kofu $25K R16,L vs Kim,1.06,0.82,62.2,2.0,2.7%,51.4%,0.0%,40.0%,37.5%,46.4%
2017 Kofu $25K R32,W vs Ayukawa,1.01,1.42,55.6,2.4,0.0%,60.7%,3.8%,65.4%,58.8%,45.2%
2019 (5 matches),,1.02,0.96,61.2,3.4,1.7%,56.2%,0.5%,48.4%,42.9%,46.6%
2018 (1 matches),,0.93,0.71,53.0,2.8,0.0%,54.3%,0.0%,46.9%,36.4%,39.3%
2017 (18 matches),,1.00,0.99,57.5,2.7,2.8%,55.6%,0.7%,50.7%,46.6%,46.3%
2016 (19 matches),,1.02,1.11,56.1,2.6,1.6%,55.3%,0.6%,54.3%,48.9%,49.1%
2015 (9 matches),,1.02,1.04,50.5,2.5,1.8%,55.3%,1.9%,50.2%,49.8%,46.3%
Career (63 matches),,1.02,1.02,56.8,2.6,1.7%,55.2%,0.8%,50.7%,46.9%,47.1%
