Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,4,4,50.0%,9-9,50.0%,81-83,49.4%,1-1,50.0%,8,59.3%,39.5%,2.3%,5.4%,67.2%,61.1%,37.3%,53.3%,47.0%,50.1%,1.01
Clay,7,4,3,57.1%,9-7,56.3%,81-67,54.7%,1-1,50.0%,7,56.8%,52.8%,1.4%,5.7%,64.6%,53.9%,49.4%,52.3%,51.1%,51.7%,1.07
Carpet,2,1,1,50.0%,1-2,33.3%,15-14,51.7%,0-1,0.0%,2,80.0%,31.3%,6.0%,4.8%,56.6%,63.8%,63.9%,63.9%,38.8%,50.3%,1.07
Semi-finals,1,0,1,0.0%,1-2,33.3%,13-14,48.1%,0-0,-,1,50.0%,46.2%,0.0%,9.0%,52.8%,55.3%,45.2%,50.6%,46.4%,48.7%,0.94
Quarter-finals,2,1,1,50.0%,2-2,50.0%,17-16,51.5%,0-0,-,2,75.0%,29.4%,2.0%,6.0%,59.0%,66.1%,53.7%,61.0%,43.4%,51.6%,1.11
vs Righties,14,7,7,50.0%,16-15,51.6%,142-136,51.1%,1-1,50.0%,14,59.3%,43.2%,2.2%,6.2%,63.2%,58.8%,45.2%,53.8%,47.0%,50.4%,1.02
vs Lefties,1,1,0,100.0%,2-1,66.7%,17-13,56.7%,1-0,100.0%,1,80.0%,28.6%,2.9%,4.9%,79.4%,70.4%,33.3%,62.7%,44.9%,54.0%,1.21
