Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Cairo R16,L vs Hosoki,0.86,0.66,43.1,2.3,0.0%,53.6%,0.0%,60.0%,45.5%,21.2%
2019 W15 Cairo R32,W vs Mane,1.14,8.24,23.4,2.1,0.0%,86.7%,0.0%,91.7%,88.9%,66.7%
2019 W15 Cairo R32,L vs El Sayed,0.82,0.83,60.1,17.7,0.0%,52.3%,0.0%,61.9%,33.3%,54.3%
2019 W15 Monastir R32,L vs Bronzetti,0.82,0.68,50.1,2.1,0.0%,37.0%,4.2%,70.8%,48.6%,28.1%
2017 Jablonec nad Nisou $15K R32,L vs Muntean,0.85,0.63,47.4,2.7,4.2%,54.2%,0.0%,50.0%,42.9%,26.9%
2017 Heraklion $15K QF,L vs Bilardo,0.89,0.75,51.6,2.0,0.0%,50.0%,0.0%,48.6%,36.7%,48.3%
2017 Heraklion $15K R32,W vs Kontaki,1.23,1.60,47.1,2.0,3.4%,55.2%,0.0%,65.4%,48.1%,56.5%
2017 Heraklion $15K R32,L vs Szupper,0.86,0.90,85.3,4.6,0.0%,55.6%,0.0%,62.0%,37.3%,50.0%
2017 Brno $15K R32,L vs Jani,0.98,0.85,85.3,6.9,0.0%,43.5%,2.4%,43.9%,50.9%,46.9%
2017 Prerov $15K R16,L vs Kladivova,0.88,0.49,34.3,2.1,0.0%,42.9%,0.0%,51.9%,28.0%,30.4%
2016 Bol $10K R32,L vs Mijacika,1.06,0.75,56.0,2.7,0.0%,48.6%,0.0%,50.0%,31.0%,41.7%
2016 Brno $10K R16,L vs Kilnarova,0.81,0.48,31.4,2.1,3.7%,40.7%,0.0%,46.2%,30.4%,36.4%
2016 Ricany $10K R32,L vs Machalova,0.75,0.70,41.4,2.2,3.1%,71.9%,0.0%,37.9%,45.5%,36.6%
2016 Prague $10K R32,L vs Ponomar,0.96,0.87,72.4,3.0,0.0%,49.1%,0.0%,53.1%,37.7%,52.7%
2019 (4 matches),,0.87,0.95,49.0,2.8,0.0%,53.5%,1.0%,67.0%,47.8%,39.8%
2017 (6 matches),,0.94,0.84,64.6,2.7,0.9%,50.2%,0.5%,53.7%,41.4%,44.7%
2016 (4 matches),,0.90,0.73,54.4,2.4,1.3%,52.3%,0.0%,47.8%,37.6%,43.7%
Career (14 matches),,0.91,0.83,57.6,2.6,0.8%,51.6%,0.5%,55.0%,41.9%,43.1%
