Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Eszter Meri [SVK],2,2,50.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
3,Aneta Kladivova [CZE],2,1,66.7%,0,0,0,-,2017,2026,1,1.75,8.3%,0.0%,66.7%,68.8%,62.5%,66.7%,58.3%,0.0%,57.1%
3,Sofia Milatova [SVK],0,3,0.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
3,Katarina Kuzmova [SVK],2,1,66.7%,0,0,0,-,2021,2023,0,,,,,,,,,,
3,Nika Radisic [SLO],2,1,66.7%,0,0,0,-,2018,2023,0,,,,,,,,,,
3,Linda Sevcikova [CZE],3,0,100.0%,0,0,0,-,2016,2021,0,,,,,,,,,,
3,Miriam Kolodziejova [CZE],0,3,0.0%,1,0,1,0.0%,2017,2021,0,,,,,,,,,,
2,Lucrezia Stefanini [ITA],0,2,0.0%,0,0,0,-,2019,2026,1,0.83,3.2%,4.8%,61.3%,47.4%,29.2%,40.3%,49.3%,30.0%,62.5%
2,Julia Avdeeva [RUS],0,2,0.0%,1,0,1,0.0%,2023,2026,1,0.74,5.1%,6.8%,52.5%,61.3%,64.3%,62.7%,27.4%,0.0%,100.0%
2,Kaitlin Quevedo [ESP],0,2,0.0%,0,0,0,-,2024,2025,1,0.94,0.0%,9.0%,52.8%,55.3%,45.2%,50.6%,46.4%,46.2%,54.5%
2,Julie Struplova [CZE],2,0,100.0%,0,0,0,-,2022,2025,1,1.64,4.1%,6.1%,67.3%,66.7%,62.5%,65.3%,56.9%,66.7%,50.0%
2,Arina Gabriela Vasilescu [ROU],2,0,100.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
2,Katarina Stresnakova [SVK],0,2,0.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Radka Zelnickova [SVK],0,2,0.0%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
2,Hannah Klugman [GBR],0,2,0.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
