Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1999 Stuttgart F,L vs Enqvist,0.96,0.78,38.5,2.0,17.2%,62.5%,23.0%,60.7%,30.2%,32.7%
1999 Stuttgart SF,W vs Rusedski,1.32,1.94,44.0,2.6,20.7%,75.9%,16.0%,80.0%,31.0%,34.6%
1999 US Open QF,L vs Kafelnikov,0.88,0.85,51.2,3.0,35.1%,71.3%,19.0%,59.5%,28.2%,38.4%
1999 Miami F,W vs Grosjean,0.97,1.26,44.5,3.2,30.5%,72.9%,10.5%,57.9%,48.5%,41.1%
1999 Miami SF,W vs Enqvist,1.06,2.32,33.7,2.0,19.2%,88.5%,17.4%,69.6%,38.2%,51.6%
1998 Stuttgart F,W vs Kafelnikov,1.30,2.44,22.5,2.1,28.9%,86.8%,29.4%,73.5%,32.6%,41.0%
1998 Stuttgart SF,W vs Sampras,1.23,1.19,71.2,4.2,20.8%,90.6%,10.4%,62.5%,20.4%,23.9%
1998 Canada SF,W vs Agassi,1.16,1.24,62.9,9.2,18.4%,73.5%,13.0%,63.0%,44.2%,22.5%
1998 Monte Carlo SF,L vs Moya,1.07,0.80,66.6,12.2,24.4%,58.5%,7.9%,57.9%,28.9%,33.3%
1997 Stuttgart SF,W vs Bjorkman,1.18,1.46,50.3,2.4,26.8%,75.6%,25.7%,74.3%,24.4%,37.8%
1997 Wimbledon R16,L vs Henman,0.95,0.88,54.1,3.0,21.3%,68.0%,11.6%,78.3%,21.8%,28.8%
1996 Tour Finals SF,L vs Becker,0.86,0.79,57.3,6.9,19.2%,76.9%,19.6%,65.2%,26.4%,26.1%
1996 US Open R128,L vs Edberg,0.83,0.60,28.4,2.0,17.8%,64.4%,12.2%,51.2%,23.4%,37.8%
1996 Wimbledon F,W vs Washington,1.22,2.26,23.6,2.0,18.4%,73.7%,24.2%,78.8%,37.0%,52.4%
1996 Wimbledon SF,W vs Stoltenberg,1.09,1.70,26.9,2.6,8.5%,63.8%,26.8%,75.6%,39.1%,56.8%
1996 Roland Garros QF,L vs Kafelnikov,0.85,0.71,29.5,2.1,15.5%,65.5%,12.0%,62.0%,31.1%,29.1%
1996 Rome F,L vs Muster,0.80,0.71,32.4,2.1,12.3%,61.4%,2.0%,64.0%,33.9%,32.0%
1996 Rome SF,W vs Ferreira,1.53,2.29,29.4,2.2,11.1%,66.7%,4.2%,70.8%,42.3%,52.2%
1995 Essen R16,W vs Becker,1.17,1.09,68.0,2.7,19.4%,68.7%,4.8%,58.7%,41.7%,25.0%
1994 Sydney Indoor F,W vs Becker,1.20,1.22,41.7,2.2,28.4%,71.6%,23.8%,69.8%,23.3%,36.9%
1999 (5 matches),,0.99,1.11,44.0,2.5,26.8%,71.7%,17.6%,62.4%,35.0%,39.0%
1998 (4 matches),,1.19,1.26,57.0,4.4,22.7%,77.9%,14.5%,63.9%,30.9%,29.7%
1997 (2 matches),,1.03,1.06,52.8,2.7,23.3%,70.7%,16.3%,76.9%,22.7%,31.8%
1996 (7 matches),,0.97,1.05,33.1,2.4,14.8%,67.3%,14.4%,66.0%,32.5%,39.3%
1995 (1 matches),,1.17,1.09,68.0,2.7,19.4%,68.7%,4.8%,58.7%,41.7%,25.0%
Career (22 matches),,1.05,1.10,47.1,2.8,19.9%,70.0%,14.8%,65.3%,32.4%,35.6%
