Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2000 US Open QF,L vs Sampras,45,19,2.4,22.8%,9.6%,25,16,1.6,15.5%,9.9%,8.1%,6.8%,2.2,23.9%,10.7%
1999 Stuttgart Masters F,L vs Enqvist,43,29,1.5,17.7%,11.9%,18,24,0.8,9.2%,12.2%,6.6%,2.6%,1.5,18.9%,12.8%
1999 Stuttgart Masters SF,W vs Rusedski,22,12,1.8,20.2%,11.0%,12,11,1.1,13.0%,12.0%,4.3%,8.7%,1.3,19.3%,14.7%
1999 US Open QF,L vs Kafelnikov,83,66,1.3,24.7%,19.6%,34,53,0.6,13.2%,20.6%,8.2%,4.3%,1.4,15.2%,10.7%
1999 Miami Masters F,W vs Grosjean,58,32,1.8,24.4%,13.4%,34,27,1.3,16.7%,13.2%,12.3%,2.9%,1.0,10.9%,11.3%
1999 Miami Masters SF,W vs Enqvist,22,14,1.6,19.3%,12.3%,13,11,1.2,13.3%,11.2%,11.2%,1.0%,0.7,10.5%,15.8%
1998 Stuttgart Masters F,W vs Kafelnikov,44,13,3.4,28.6%,8.4%,23,12,1.9,19.7%,10.3%,10.3%,9.4%,1.3,18.2%,13.6%
1998 Stuttgart Masters SF,W vs Sampras,38,17,2.2,18.9%,8.5%,22,13,1.7,13.8%,8.1%,9.4%,4.4%,2.0,23.4%,11.9%
1998 Canada Masters F,L vs Rafter,21,16,1.3,21.0%,16.0%,15,13,1.2,17.4%,15.1%,10.5%,7.0%,2.8,25.0%,9.0%
1998 Canada Masters SF,W vs Agassi,50,25,2.0,28.1%,14.0%,35,20,1.8,22.7%,13.0%,13.0%,9.7%,1.1,11.2%,10.7%
1998 Wimbledon SF,L vs Ivanisevic,78,29,2.7,21.2%,7.9%,36,24,1.5,12.9%,8.6%,4.6%,8.2%,2.0,23.9%,12.0%
1998 Monte Carlo Masters SF,L vs Moya,40,25,1.6,26.7%,16.7%,27,22,1.2,20.5%,16.7%,13.6%,6.8%,2.9,15.3%,5.3%
1997 Stuttgart Masters F,L vs Korda,29,18,1.6,17.7%,11.0%,14,15,0.9,9.9%,10.6%,3.5%,6.4%,1.7,20.1%,11.6%
1997 Stuttgart Masters SF,W vs Bjorkman,36,21,1.7,23.4%,13.6%,16,18,0.9,13.0%,14.6%,7.3%,5.7%,1.0,15.6%,16.2%
1997 Wimbledon R16,L vs Henman,72,34,2.1,24.4%,11.5%,48,31,1.5,18.8%,12.2%,7.1%,9.4%,1.8,19.3%,10.5%
1996 Tour Finals SF,L vs Becker,40,25,1.6,20.3%,12.7%,21,20,1.1,14.4%,13.7%,8.9%,5.5%,1.0,16.8%,16.2%
1996 US Open R128,L vs Edberg,35,28,1.3,19.7%,15.7%,22,22,1.0,14.6%,14.6%,7.3%,4.6%,1.0,14.0%,13.5%
1996 Wimbledon F,W vs Washington,44,19,2.3,27.7%,11.9%,29,16,1.8,21.6%,11.9%,17.2%,4.5%,1.6,17.6%,11.3%
1996 Wimbledon SF,W vs Stoltenberg,48,15,3.2,27.0%,8.4%,33,12,2.8,23.1%,8.4%,15.4%,7.7%,1.6,20.2%,12.9%
1996 Wimbledon QF,W vs Sampras,52,16,3.3,28.1%,8.6%,27,13,2.1,19.1%,9.2%,8.5%,9.2%,2.6,22.2%,8.6%
Career (35 matches),,1665,965,1.7,23.1%,13.4%,1043,806,1.3,17.4%,13.5%,9.7%,6.7%,1.5,18.1%,12.0%
