Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2003,17,8,9,47.1%,18-25,41.9%,214-225,48.7%,4-7,36.4%,17,79.7%,19.0%,14.9%,6.8%,52.0%,79.7%,45.8%,63.4%,35.5%,49.3%,0.97,QF (2x)
2002,17,10,7,58.8%,29-18,61.7%,254-233,52.2%,6-4,60.0%,17,89.7%,14.0%,17.9%,7.0%,53.9%,82.6%,51.9%,68.4%,32.6%,50.5%,1.03,SF (Adelaide)
2000,42,27,15,64.3%,69-42,62.2%,607-507,54.5%,8-12,40.0%,40,88.2%,21.1%,18.3%,4.3%,58.1%,81.7%,54.3%,70.2%,35.8%,52.4%,1.20,F (Halle)
1999,64,43,21,67.2%,106-57,65.0%,895-716,55.6%,13-16,44.8%,60,89.3%,23.6%,18.4%,3.6%,61.0%,82.5%,51.6%,70.5%,37.9%,53.6%,1.29,W (2x)
1998,61,45,16,73.8%,108-48,69.2%,892-716,55.5%,25-12,67.6%,60,89.2%,21.4%,17.7%,4.2%,59.5%,82.8%,52.9%,70.7%,37.2%,53.6%,1.27,W (2x)
1997,69,50,19,72.5%,114-51,69.1%,945-750,55.8%,20-22,47.6%,68,90.6%,21.1%,18.8%,4.1%,58.3%,85.6%,52.3%,71.7%,37.0%,54.0%,1.31,W (3x)
1996,74,46,28,62.2%,116-70,62.4%,1009-878,53.5%,23-18,56.1%,71,85.0%,21.9%,16.6%,4.4%,57.9%,82.6%,47.8%,67.9%,37.0%,52.4%,1.15,W (Wimbledon)
1995,67,41,26,61.2%,102-68,60.0%,899-806,52.7%,16-16,50.0%,63,86.1%,19.9%,14.7%,4.0%,59.3%,79.2%,50.7%,67.6%,36.3%,51.7%,1.12,W (2x)
1994,47,33,14,70.2%,80-38,67.8%,653-540,54.7%,13-12,52.0%,44,87.1%,23.3%,14.4%,4.8%,55.7%,81.0%,49.5%,67.0%,37.6%,52.4%,1.14,W (3x)
1993,58,36,22,62.1%,94-66,58.8%,852-752,53.1%,14-15,48.3%,53,87.0%,20.1%,12.0%,5.1%,60.1%,80.5%,49.3%,68.1%,36.6%,52.2%,1.15,W (Los Angeles)
1992,73,49,24,67.1%,122-68,64.2%,1040-857,54.8%,20-18,52.6%,68,86.8%,21.8%,12.8%,4.0%,58.3%,79.5%,52.0%,68.0%,37.3%,52.8%,1.17,W (2x)
1991,46,26,20,56.5%,71-55,56.3%,644-573,52.9%,10-12,45.5%,45,84.1%,20.8%,11.0%,4.7%,55.6%,77.1%,53.2%,66.5%,37.4%,51.3%,1.12,W (Hong Kong)
Career,635,414,221,65.2%,1029-606,62.9%,8904-7553,54.1%,172-164,51.2%,606,87.2%,21.2%,15.6%,4.5%,58.2%,81.4%,51.1%,68.7%,36.9%,52.5%,1.18,
