Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2000 US Open QF,L vs Sampras,82.4%,60.0%,31.5%,59.2%,60.0%,100.0%,100.0%,45.5%,28.6%,0.0%,-,95,79
1999 Stuttgart F,L vs Enqvist,83.0%,54.2%,42.8%,54.8%,20.5%,38.1%,0.0%,16.7%,100.0%,0.0%,-,-34,50
1999 Stuttgart SF,W vs Rusedski,97.7%,74.4%,41.3%,75.6%,16.7%,0.0%,0.0%,50.0%,0.0%,0.0%,-,60,148
1999 US Open QF,L vs Kafelnikov,88.4%,57.9%,44.0%,54.7%,18.2%,27.8%,0.0%,15.4%,50.0%,0.9%,0.0%,96,171
1999 Miami F,W vs Grosjean,70.7%,58.5%,34.9%,63.9%,19.5%,34.8%,9.1%,7.9%,33.3%,0.0%,-,8,47
1999 Miami SF,W vs Enqvist,80.0%,78.1%,37.7%,76.7%,12.3%,20.0%,11.1%,7.7%,100.0%,0.0%,-,-10,57
1998 Stuttgart F,W vs Kafelnikov,92.2%,76.6%,40.9%,74.6%,12.5%,20.0%,0.0%,28.6%,100.0%,0.0%,-,42,116
1998 Stuttgart SF,W vs Sampras,90.6%,77.9%,40.8%,75.6%,47.1%,40.0%,100.0%,25.0%,16.7%,0.0%,-,41,114
1998 Canada F,L vs Rafter,79.7%,53.2%,37.1%,53.1%,25.0%,0.0%,0.0%,42.9%,66.7%,0.0%,-,104,66
1998 Canada SF,W vs Agassi,92.5%,66.2%,56.7%,62.4%,4.0%,0.0%,0.0%,30.0%,60.0%,1.4%,50.0%,38,86
1998 Wimbledon SF,L vs Ivanisevic,94.0%,65.0%,37.9%,64.9%,50.0%,100.0%,50.0%,41.2%,0.0%,0.0%,-,8,90
1998 Monte Carlo SF,L vs Moya,62.1%,65.9%,47.3%,56.3%,7.8%,7.1%,0.0%,3.7%,16.7%,0.5%,0.0%,-12,7
1997 Stuttgart F,L vs Korda,91.0%,67.2%,44.0%,62.2%,28.6%,33.3%,25.0%,11.1%,0.0%,0.0%,-,-43,74
1997 Stuttgart SF,W vs Bjorkman,92.9%,69.2%,42.9%,59.1%,0.0%,0.0%,0.0%,30.0%,50.0%,0.0%,-,37,127
1997 Wimbledon R16,L vs Henman,92.5%,67.6%,43.1%,65.4%,50.0%,60.0%,0.0%,16.7%,33.3%,0.8%,100.0%,111,123
1996 Tour Finals SF,L vs Becker,93.7%,68.9%,39.1%,68.8%,45.5%,50.0%,0.0%,0.0%,0.0%,0.0%,-,73,132
1996 US Open R128,L vs Edberg,68.5%,52.0%,30.3%,53.7%,52.9%,50.0%,100.0%,20.0%,0.0%,0.0%,-,93,117
1996 Wimbledon SF,W vs Stoltenberg,93.2%,66.2%,38.8%,66.7%,61.1%,70.0%,100.0%,50.0%,50.0%,0.0%,-,130,169
1996 Wimbledon QF,W vs Sampras,70.1%,68.9%,30.3%,70.3%,40.0%,40.0%,0.0%,88.9%,100.0%,0.0%,-,71,129
1996 Wimbledon R16,W vs Stich,71.8%,67.2%,31.7%,64.1%,31.3%,60.0%,0.0%,25.0%,25.0%,0.0%,-,95,116
Career (34 matches),,82.7%,62.6%,40.2%,62.0%,23.0%,31.0%,16.4%,25.9%,48.9%,0.4%,17.6%,62,94
