Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Michael Stich [GER],6,8,42.9%,15,7,8,46.7%,1991,1997,12,1.08,10.5%,3.8%,56.5%,83.3%,51.9%,69.6%,32.9%,55.8%,30.5%
12,Goran Ivanisevic [CRO],3,9,25.0%,10,4,6,40.0%,1992,1998,12,0.96,16.1%,4.5%,58.3%,80.2%,53.3%,69.0%,29.8%,62.7%,37.2%
10,Greg Rusedski [GBR],4,6,40.0%,14,5,9,35.7%,1993,2000,10,1.03,14.8%,4.4%,62.5%,82.0%,50.0%,70.0%,30.9%,66.7%,27.5%
10,Pete Sampras [USA],6,4,60.0%,9,5,4,55.6%,1993,2000,9,1.00,16.0%,4.2%,58.5%,83.7%,52.9%,70.9%,29.2%,66.7%,33.3%
10,Michael Chang [USA],7,3,70.0%,7,4,3,57.1%,1992,2000,10,1.04,14.2%,4.3%,56.0%,78.4%,50.8%,66.3%,35.1%,52.9%,43.3%
9,Yevgeny Kafelnikov [RUS],4,5,44.4%,6,3,3,50.0%,1994,2000,9,1.01,19.9%,4.1%,56.8%,80.7%,44.5%,65.1%,35.1%,65.5%,53.3%
9,Patrick Rafter [AUS],7,2,77.8%,6,4,2,66.7%,1994,2000,9,1.16,14.5%,4.2%,56.1%,84.0%,54.3%,71.0%,33.7%,76.9%,31.0%
9,Paul Haarhuis [NED],7,2,77.8%,6,5,1,83.3%,1990,1997,8,1.31,18.5%,5.4%,61.2%,86.1%,54.0%,73.7%,34.4%,70.0%,43.2%
9,Sergi Bruguera [ESP],5,4,55.6%,4,1,3,25.0%,1992,1997,9,1.11,14.5%,4.8%,57.1%,79.3%,48.8%,66.2%,37.6%,58.3%,29.0%
8,Mark Philippoussis [AUS],6,2,75.0%,9,6,3,66.7%,1995,2003,8,0.99,17.4%,4.9%,57.4%,82.1%,50.0%,68.4%,31.4%,72.7%,41.5%
8,Fabrice Santoro [FRA],6,2,75.0%,3,0,3,0.0%,1990,2000,7,1.27,14.8%,3.8%,54.7%,81.3%,52.4%,68.2%,40.4%,74.2%,41.9%
8,Cedric Pioline [FRA],2,6,25.0%,6,1,5,16.7%,1990,1999,6,0.89,18.1%,4.1%,58.9%,76.2%,43.9%,62.9%,32.9%,72.5%,40.0%
8,Jan Siemerink [NED],6,2,75.0%,4,2,2,50.0%,1990,1999,7,1.06,9.9%,4.6%,57.9%,81.4%,55.1%,70.4%,31.3%,78.6%,34.2%
8,Marc Rosset [SUI],5,3,62.5%,1,1,0,100.0%,1991,1999,8,1.23,13.7%,4.7%,60.4%,79.8%,49.8%,67.9%,39.4%,69.0%,46.2%
8,Petr Korda [CZE],3,5,37.5%,4,3,1,75.0%,1991,1998,8,0.91,12.3%,4.8%,57.9%,75.1%,44.0%,62.0%,34.6%,45.1%,52.9%
