Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Rotterdam R32,W vs Fucsovics,43% (9/21),75% (3/4),2/4,1/3,92% (11/12),3/3,0/0,67% (4/6),50% (3/6)
2026 Davis Cup RR,W vs Nagal,65% (11/17),45% (5/11),2/3,1/1,78% (7/9),0/1,0/0,- (0/0),- (0/0)
2026 Davis Cup RR,L vs Suresh,67% (10/15),- (0/0),0/0,0/0,75% (3/4),1/3,0/1,60% (3/5),17% (1/6)
2025 Porto 2 CH F,W vs Bailly,54% (7/13),63% (5/8),2/3,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2025 Hagen CH F,L vs Hanfmann,62% (8/13),29% (2/7),1/3,0/0,64% (7/11),3/5,1/2,- (0/0),- (0/0)
2025 Prague CH F,L vs Misolic,50% (3/6),100% (1/1),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2025 Kigali 2 CH F,L vs Royer,60% (6/10),0% (0/2),0/0,0/0,63% (5/8),4/6,0/1,- (0/0),- (0/0)
2024 Dobrich CH F,W vs Sels,69% (9/13),50% (3/6),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2026 (3 matches),,56.6%,53.3%,57.1%,50.0%,84.0%,57.1%,0.0%,63.6%,33.3%
2025 (4 matches),,57.1%,44.4%,50.0%,100.0%,57.6%,57.1%,40.0%,-,-
2024 (1 matches),,69.2%,50.0%,66.7%,100.0%,-,-,-,-,-
Career (8 matches),,58.3%,48.7%,56.3%,66.7%,69.0%,57.1%,33.3%,63.6%,33.3%
