Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Rotterdam R32,W vs Fucsovics,1.29,1.33,55.9,3.1,4.3%,61.7%,0.0%,60.0%,36.4%,44.8%
2026 Davis Cup RR,W vs Nagal,1.02,1.31,66.6,2.2,2.2%,63.0%,2.3%,67.4%,45.5%,44.2%
2026 Davis Cup RR,L vs Suresh,0.86,0.67,52.4,2.3,10.0%,65.0%,2.9%,68.6%,21.6%,30.3%
2025 Porto 2 CH F,W vs Bailly,1.04,1.34,53.0,3.0,0.0%,60.6%,0.0%,59.4%,51.4%,51.5%
2025 Hagen CH F,L vs Hanfmann,0.96,0.69,44.7,4.6,2.3%,51.2%,2.4%,58.5%,29.3%,35.9%
2025 Prague CH F,L vs Misolic,1.08,0.64,46.2,2.3,3.6%,50.0%,0.0%,43.5%,29.2%,33.3%
2025 Kigali 2 CH F,L vs Royer,0.81,0.49,33.8,2.1,19.4%,58.1%,6.7%,60.0%,24.1%,25.9%
2024 Dobrich CH F,W vs Sels,1.38,2.28,33.7,2.0,0.0%,81.5%,8.3%,66.7%,47.8%,36.4%
2026 (3 matches),,1.06,1.10,58.8,2.5,5.3%,63.2%,1.6%,65.0%,35.1%,40.0%
2025 (4 matches),,0.97,0.78,44.7,2.7,5.9%,54.8%,2.4%,56.3%,34.1%,37.5%
2024 (1 matches),,1.38,2.28,33.7,2.0,0.0%,81.5%,8.3%,66.7%,47.8%,36.4%
Career (8 matches),,1.04,0.99,49.9,2.5,5.1%,61.0%,2.6%,61.2%,35.7%,38.5%
