Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,6,4,2,66.7%,9-7,56.3%,82-73,52.9%,2-0,100.0%,0,,,,,,,,,,,,F (Trnava 75K)
2013,20,15,5,75.0%,33-15,68.8%,263-201,56.7%,8-2,80.0%,0,,,,,,,,,,,,W (Trnava 75K)
2012,7,3,4,42.9%,7-8,46.7%,63-61,50.8%,0-0,-,0,,,,,,,,,,,,QF (Biella 100K)
2010,8,5,3,62.5%,11-6,64.7%,88-62,58.7%,1-1,50.0%,0,,,,,,,,,,,,SF (Marseille 100K)
2009,19,17,2,89.5%,34-9,79.1%,241-148,62.0%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
2008,35,26,9,74.3%,56-24,70.0%,420-295,58.7%,4-6,40.0%,0,,,,,,,,,,,,W (3x)
2007,37,23,14,62.2%,54-35,60.7%,461-381,54.8%,5-7,41.7%,0,,,,,,,,,,,,SF (5x)
2006,25,15,10,60.0%,35-27,56.5%,289-268,51.9%,3-3,50.0%,0,,,,,,,,,,,,F (Gorizia 25K)
2005,8,5,3,62.5%,11-8,57.9%,94-87,51.9%,1-2,33.3%,0,,,,,,,,,,,,SF (Ortisei 75K)
2004,9,8,1,88.9%,16-6,72.7%,117-78,60.0%,1-0,100.0%,0,,,,,,,,,,,,W (St Raphael 50K)
2003,27,18,9,66.7%,40-27,59.7%,340-319,51.6%,7-2,77.8%,0,,,,,,,,,,,,F (Girona 50K)
2002,26,21,5,80.8%,42-15,73.7%,311-212,59.5%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
Career,227,160,67,70.5%,348-187,65.0%,2769-2185,55.9%,39-25,60.9%,0,,,,,,,,,,,,
