Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,9,2,7,22.2%,6-15,28.6%,90-111,44.8%,1-2,33.3%,9,61.4%,28.6%,3.3%,4.2%,61.2%,59.1%,46.5%,54.2%,42.1%,48.4%,0.92,R32 (3x)
2021,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-1,0.0%,2,44.4%,22.2%,0.0%,6.8%,65.3%,51.9%,36.6%,46.6%,39.7%,43.1%,0.74,R32 (Grampians Trophy)
2020,14,5,9,35.7%,11-21,34.4%,134-163,45.1%,1-3,25.0%,14,60.5%,30.1%,1.9%,3.1%,67.6%,56.2%,49.5%,54.1%,42.3%,48.3%,0.92,R16 (2x)
2019,39,19,20,48.7%,43-46,48.3%,411-406,50.3%,4-7,36.4%,39,67.2%,33.7%,2.5%,3.8%,64.1%,62.3%,47.9%,57.2%,43.3%,50.2%,1.01,SF (4x)
2018,49,26,23,53.1%,59-53,52.7%,541-522,50.9%,6-9,40.0%,49,70.5%,31.8%,3.0%,4.2%,64.7%,64.2%,47.7%,58.4%,42.6%,50.5%,1.02,SF (Birmingham)
2017,68,43,25,63.2%,89-62,58.9%,734-652,53.0%,8-3,72.7%,68,66.3%,40.3%,3.3%,3.1%,65.3%,62.3%,46.3%,56.7%,46.0%,51.3%,1.06,W (Linz)
2016,63,39,24,61.9%,85-58,59.4%,712-623,53.3%,10-6,62.5%,63,66.5%,40.4%,3.3%,3.4%,67.0%,61.4%,47.5%,56.8%,45.6%,51.2%,1.06,F (2x)
2015,57,31,26,54.4%,67-59,53.2%,634-587,51.9%,5-13,27.8%,45,65.7%,38.0%,3.3%,3.9%,62.6%,63.6%,47.7%,57.7%,43.0%,50.4%,1.02,SF (2x)
2014,53,29,24,54.7%,63-59,51.6%,563-569,49.7%,9-1,90.0%,42,-,-,3.1%,3.6%,60.5%,62.9%,45.7%,56.1%,41.8%,49.1%,0.95,F (2x)
2013,11,5,6,45.5%,11-14,44.0%,111-115,49.1%,0-1,0.0%,7,-,-,3.7%,4.1%,64.8%,61.3%,46.6%,56.1%,42.1%,48.9%,0.96,QF (Osaka)
2012,34,13,21,38.2%,31-48,39.2%,335-402,45.5%,4-6,40.0%,30,-,-,3.1%,3.6%,63.2%,57.3%,42.8%,52.0%,42.6%,47.2%,0.89,F (Palermo)
2011,52,24,28,46.2%,53-66,44.5%,530-576,47.9%,8-7,53.3%,46,-,-,2.2%,2.3%,65.9%,57.8%,45.6%,53.7%,44.7%,49.2%,0.97,W (Quebec City)
2010,38,16,22,42.1%,37-50,42.5%,392-411,48.8%,1-7,12.5%,36,-,-,2.2%,2.8%,66.0%,59.4%,48.8%,55.8%,43.4%,49.4%,0.98,F (Prague)
2009,33,13,20,39.4%,30-48,38.5%,330-403,45.0%,3-4,42.9%,24,-,-,1.4%,3.0%,68.0%,56.7%,47.3%,53.7%,42.8%,48.1%,0.93,SF (Acapulco)
2008,14,5,9,35.7%,10-20,33.3%,126-161,43.9%,0-3,0.0%,13,-,-,2.3%,2.5%,72.0%,55.8%,43.3%,52.3%,42.9%,47.4%,0.90,R16 (Stockholm)
2007,8,3,5,37.5%,6-10,37.5%,73-78,48.3%,0-1,0.0%,3,-,-,1.3%,4.6%,67.8%,54.3%,41.6%,50.2%,40.5%,45.7%,0.81,QF (Bogota)
2006,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Prague)
2005,23,8,15,34.8%,21-33,38.9%,213-265,44.6%,2-1,66.7%,3,-,-,4.5%,7.1%,55.8%,57.5%,42.0%,50.6%,38.4%,44.6%,0.78,QF (Bogota)
2004,34,17,17,50.0%,37-40,48.1%,370-383,49.1%,5-3,62.5%,5,-,-,1.6%,7.1%,53.7%,62.9%,45.8%,55.0%,45.2%,49.8%,1.01,SF (Guangzhou)
2003,3,1,2,33.3%,4-4,50.0%,43-47,47.8%,1-0,100.0%,1,-,-,0.6%,2.5%,57.3%,57.8%,53.7%,56.1%,42.9%,49.7%,0.98,
2002,1,1,0,100.0%,2-0,100.0%,12-1,92.3%,0-0,-,0,,,,,,,,,,,,
Career,606,300,306,49.5%,665-712,48.3%,6370-6512,49.4%,68-78,46.6%,499,66.5%,36.5%,2.8%,3.4%,64.8%,60.7%,46.7%,55.8%,43.7%,49.7%,0.99,
