Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon SF,L vs Williams,8,10,0.8,9.4%,11.8%,7,9,0.8,9.0%,11.5%,5.1%,3.8%,2.8,32.9%,11.8%
2019 Wimbledon QF,W vs Konta,22,9,2.4,17.2%,7.0%,18,6,3.0,15.4%,5.1%,9.4%,5.1%,0.8,21.9%,26.6%
2019 Wimbledon R16,W vs Mertens,34,31,1.1,19.3%,17.6%,33,30,1.1,19.5%,17.8%,9.5%,8.3%,0.9,16.5%,18.2%
2019 Wimbledon R32,W vs Bertens,22,16,1.4,17.1%,12.4%,20,15,1.3,16.7%,12.5%,11.7%,5.0%,0.7,16.3%,22.5%
2019 Wimbledon R64,W vs Siegemund,31,26,1.2,18.9%,15.9%,27,21,1.3,17.8%,13.8%,12.5%,5.3%,0.9,16.5%,18.3%
2019 Wimbledon R128,W vs Tsurenko,11,12,0.9,10.4%,11.3%,10,12,0.8,9.8%,11.8%,5.9%,3.9%,0.6,15.1%,27.4%
2018 US Open R32,L vs Mertens,19,32,0.6,11.8%,19.9%,17,27,0.6,11.4%,18.1%,6.0%,5.4%,0.7,13.0%,18.6%
2018 US Open R64,W vs Arruabarrena,12,19,0.6,12.6%,20.0%,10,19,0.5,11.2%,21.3%,5.6%,5.6%,0.2,7.4%,32.6%
2018 Wimbledon R32,L vs Goerges,20,26,0.8,8.5%,11.1%,14,16,0.9,6.9%,7.8%,3.9%,1.5%,1.4,21.3%,14.9%
2018 Wimbledon R64,W vs Tsurenko,9,5,1.8,9.4%,5.2%,7,5,1.4,7.7%,5.5%,7.7%,0.0%,0.5,10.4%,22.9%
2018 Wimbledon R128,W vs Kuznetsova,26,24,1.1,15.7%,14.5%,24,18,1.3,15.9%,11.9%,11.3%,3.3%,0.6,12.7%,21.7%
2017 US Open R64,L vs Brady,6,25,0.2,7.3%,30.5%,6,24,0.3,7.6%,30.4%,5.1%,2.5%,0.9,13.4%,14.6%
2017 US Open R128,W vs Doi,12,15,0.8,14.0%,17.4%,9,14,0.6,11.4%,17.7%,5.1%,6.3%,0.3,9.3%,27.9%
2017 Wimbledon R64,L vs Osaka,18,15,1.2,11.8%,9.8%,15,13,1.2,10.5%,9.1%,6.3%,3.5%,0.8,13.1%,17.0%
2017 Wimbledon R128,W vs Cepede Royg,23,26,0.9,19.0%,21.5%,20,22,0.9,18.3%,20.2%,11.9%,5.5%,0.6,12.4%,20.7%
2017 Roland Garros R128,W vs Riske Amritraj,19,30,0.6,17.4%,27.5%,16,28,0.6,15.7%,27.5%,8.8%,4.9%,0.3,6.4%,22.9%
2017 Australian Open R16,L vs Williams,9,14,0.6,6.6%,10.2%,8,12,0.7,6.3%,9.4%,3.9%,2.4%,0.6,20.4%,33.6%
2017 Australian Open R32,W vs Garcia,15,15,1.0,12.6%,12.6%,11,12,0.9,10.2%,11.1%,10.2%,0.0%,0.5,15.1%,29.4%
2017 Australian Open R64,W vs Petkovic,21,32,0.7,16.7%,25.4%,19,29,0.7,16.0%,24.4%,12.6%,3.4%,0.3,8.7%,32.5%
2017 Australian Open R128,W vs Kulichkova,9,9,1.0,8.2%,8.2%,3,9,0.3,3.0%,9.0%,2.0%,1.0%,0.6,18.2%,31.8%
Career (50 matches),,879,1145,0.8,13.1%,17.0%,770,1019,0.8,12.3%,16.2%,7.1%,3.7%,0.7,15.0%,21.3%
