Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 New York R16,L vs Pera,0.84,0.75,52.1,6.7,-,47.2%,-,50.0%,48.9%,42.5%
2019 Wimbledon QF,W vs Konta,1.05,1.51,55.2,3.3,-,65.6%,-,73.3%,42.9%,45.2%
2019 Wimbledon R16,W vs Mertens,1.19,1.27,53.8,49.6,-,52.0%,-,66.7%,40.0%,48.7%
2019 Wimbledon R128,W vs Tsurenko,1.08,2.08,40.9,2.3,-,75.0%,-,77.3%,43.8%,48.3%
2019 Rome R64,L vs Vondrousova,0.82,0.88,76.7,14.8,-,53.7%,-,68.0%,43.8%,40.0%
2019 Madrid R64,L vs Mladenovic,0.98,0.68,43.1,2.3,0.0%,47.2%,2.9%,41.2%,36.0%,41.7%
2019 Prague SF,L vs Teichmann,0.95,0.52,36.0,2.1,0.0%,45.8%,0.0%,47.8%,39.3%,18.5%
2019 Prague QF,W vs Siniakova,1.16,2.55,32.5,2.0,4.3%,82.6%,0.0%,70.0%,53.6%,48.1%
2019 Prague R16,W vs Pegula,1.02,1.52,53.2,2.4,3.3%,56.7%,3.7%,81.5%,55.9%,36.7%
2019 Prague R32,W vs Barthel,1.04,1.65,45.2,2.4,0.0%,75.9%,0.0%,60.0%,51.2%,48.8%
2019 Istanbul SF,L vs Vondrousova,0.92,0.60,34.5,2.0,0.0%,29.0%,0.0%,50.0%,33.3%,46.2%
2019 Istanbul QF,W vs Rybakina,1.13,1.25,65.2,6.5,9.3%,58.1%,0.0%,56.1%,44.4%,50.0%
2019 Istanbul R16,W vs Cirstea,1.12,1.20,71.9,3.5,0.0%,57.8%,0.0%,51.2%,55.0%,41.7%
2019 Istanbul R32,W vs Hruncakova,1.10,1.11,87.1,17.9,0.0%,53.4%,0.0%,55.8%,45.5%,46.0%
2019 Miami R128,L vs Vondrousova,0.90,0.66,45.4,2.2,3.6%,35.7%,0.0%,68.0%,37.1%,35.3%
2019 Indian Wells R64,L vs Halep,0.91,0.73,53.6,2.3,0.0%,35.5%,0.0%,53.6%,46.4%,42.3%
2019 Indian Wells R128,W vs Golubic,1.08,1.19,55.9,2.1,0.0%,48.4%,0.0%,48.3%,61.5%,51.4%
2019 Dubai R64,L vs Suarez Navarro,1.03,0.68,43.7,2.1,0.0%,50.0%,3.4%,27.6%,44.0%,36.0%
2019 Doha QF,L vs Kerber,0.88,0.87,85.1,6.0,2.0%,58.0%,2.1%,51.1%,41.9%,48.7%
2019 Doha R16,W vs Blinkova,0.95,1.27,42.1,2.0,5.9%,61.8%,0.0%,52.9%,61.7%,52.2%
2019 (25 matches),,0.99,1.02,58.2,3.0,1.8%,56.2%,1.1%,56.7%,46.7%,43.3%
2018 (46 matches),,1.01,1.01,58.2,2.7,3.1%,58.5%,2.1%,57.7%,41.9%,41.7%
2017 (62 matches),,1.02,1.08,55.4,2.7,3.0%,55.4%,3.2%,58.3%,44.8%,47.0%
2016 (59 matches),,1.05,1.12,58.3,2.7,2.9%,58.5%,3.7%,55.8%,45.1%,46.4%
2015 (27 matches),,1.00,1.04,62.7,2.8,2.1%,57.3%,3.0%,56.7%,42.6%,46.3%
Career (322 matches),,1.02,1.03,58.1,2.8,2.8%,56.7%,2.9%,56.6%,43.3%,44.8%
